date,t2m_mean,t2m_max,t2m_min,t2m_range,qv2m_mean,qv2m_max,u10m_mean,v10m_mean,wind_speed_mean,wind_speed_max,wind_speed_min,calm_hours,daily_aqi,dominant_pollutant,wind_dir_sin,wind_dir_cos,doy_sin,doy_cos,is_weekend,t2m_mean_lag1,t2m_mean_lag2,t2m_mean_lag3,t2m_mean_roll3,t2m_max_lag1,t2m_max_lag2,t2m_max_lag3,t2m_max_roll3,qv2m_mean_lag1,qv2m_mean_lag2,qv2m_mean_lag3,qv2m_mean_roll3,wind_speed_mean_lag1,wind_speed_mean_lag2,wind_speed_mean_lag3,wind_speed_mean_roll3,calm_hours_lag1,calm_hours_lag2,calm_hours_lag3,calm_hours_roll3
2022-09-12,23.897255,27.580597,20.864227,6.7163696,14.43809,15.203574,2.2593174,1.2372265,2.6002254,4.577433,0.9404629,8,49.0,Ozone,-0.8770993908809721,-0.48030891987993285,-0.9474042892438845,-0.32003923622313857,0,24.498215,24.827612,28.239859,24.407693999999996,29.329712,28.407837,31.096954,28.439382000000005,14.151589,14.337125,12.061198,14.308934666666671,1.8880447,3.5137455,3.1895425,2.6673385333333335,14.0,0.0,7.0,7.333333333333333
2022-09-13,22.824026,27.019531,19.343872,7.675659,12.568832,13.346293,2.369024,1.4315065,2.858244,4.5996833,1.4120854,6,61.0,Ozone,-0.8558802727511566,-0.5171740120263254,-0.9527692922168511,-0.30369503751065885,0,23.897255,24.498215,24.827612,23.739831999999996,27.580597,29.329712,28.407837,27.976613333333336,14.43809,14.151589,14.337125,13.71950366666667,2.6002254,1.8880447,3.5137455,2.4488380333333333,8.0,14.0,0.0,9.333333333333334
2022-09-14,21.594477,25.848816,17.669037,8.179779,11.252036,12.103181,1.7228705,1.6015838,2.4851422,5.3349633,0.5438191,11,58.0,PM2.5,-0.7324171872186857,-0.6808561256731621,-0.9578523554276669,-0.28726097055059635,0,22.824026,23.897255,24.498215,22.77191933333333,27.019531,27.580597,29.329712,26.81631466666667,12.568832,14.43809,14.151589,12.752986000000002,2.858244,2.6002254,1.8880447,2.647870533333333,6.0,8.0,14.0,8.333333333333334
2022-09-15,20.530624,26.179657,16.435944,9.743713,10.386918,11.2163925,2.025318,1.051141,2.3169649,5.1688533,0.41209316,12,61.0,PM2.5,-0.8875797706185498,-0.46065404675170557,-0.9626519747161487,-0.2707418984477642,0,21.594477,22.824026,23.897255,21.649708999999998,25.848816,27.019531,27.580597,26.349334666666664,11.252036,12.568832,14.43809,11.402595333333338,2.4851422,2.858244,2.6002254,2.5534503666666666,11.0,6.0,8.0,9.666666666666666
2022-09-16,20.79503,26.731049,16.02298,10.708069,10.169296,11.203568,1.9139482,0.6682184,2.1159146,5.1535788,0.040601235,13,93.0,Ozone,-0.9441139333276917,-0.32961929691162634,-0.9671667297977312,-0.2541427094613622,0,20.530624,21.594477,22.824026,20.973377,26.179657,25.848816,27.019531,26.253174,10.386918,11.252036,12.568832,10.602750000000002,2.3169649,2.4851422,2.858244,2.3060072333333337,12.0,11.0,6.0,12.0
2022-09-17,20.358637,25.131805,16.310822,8.820984,10.711463,11.362921,1.7394352,1.5754744,2.5228589,4.955274,1.0535603,11,67.0,Ozone,-0.741175305153064,-0.6713115275572605,-0.97139528468375,-0.23746831555846842,1,20.79503,20.530624,21.594477,20.561430333333334,26.731049,26.179657,25.848816,26.01417033333333,10.169296,10.386918,11.252036,10.422559000000003,2.1159146,2.3169649,2.4851422,2.3185794666666664,13.0,12.0,11.0,12.0
2022-09-18,19.338718,23.692902,15.974701,7.7182007,10.046699,11.327794,2.1489697,2.6433735,3.426674,5.81686,2.1597583,0,55.0,PM2.5,-0.6308100246356707,-0.7759373124287455,-0.9753363880767837,-0.2207236509605022,1,20.358637,20.79503,20.530624,20.164128333333334,25.131805,26.731049,26.179657,25.185252000000002,10.711463,10.169296,10.386918,10.309152666666671,2.5228589,2.1159146,2.3169649,2.6884825000000006,11.0,13.0,12.0,8.0
2022-09-19,18.785587,25.284302,14.533234,10.751068,9.213809,10.101633,1.8433857,1.3560463,2.366884,5.3682747,0.20368907,13,46.0,Ozone,-0.8055227462875376,-0.5925648531708435,-0.9789888737409319,-0.20391367068311472,0,19.338718,20.358637,20.79503,19.494314,23.692902,25.131805,26.731049,24.703003,10.046699,10.711463,10.169296,9.990657000000004,3.426674,2.5228589,2.1159146,2.7721389666666667,0.0,11.0,13.0,8.0
2022-09-20,19.957266,25.85257,16.08374,9.768829,10.722875,11.679078,2.4634743,1.185685,2.8035944,5.8946877,0.6249819,11,38.0,Ozone,-0.9010635484608907,-0.4336870780125552,-0.9823516608469237,-0.18704334906991657,0,18.785587,19.338718,20.358637,19.360523666666666,25.284302,23.692902,25.131805,24.943258,9.213809,10.046699,10.711463,9.994461000000003,2.366884,3.426674,2.5228589,2.8657174666666667,13.0,0.0,11.0,8.0
2022-09-21,20.015934,26.030579,15.383514,10.647064,9.556214,10.784483,3.4470642,0.34204578,3.5330143,5.676458,1.5387349,3,42.0,Ozone,-0.995112953667956,-0.09874314883695194,-0.9854237542919524,-0.17011767832049052,0,19.957266,18.785587,19.338718,19.586262333333334,25.85257,25.284302,23.692902,25.722483666666665,10.722875,9.213809,10.046699,9.830966000000004,2.8035944,2.366884,3.426674,2.901164233333334,11.0,13.0,0.0,9.0
2022-09-22,21.196348,29.00528,15.645447,13.359833,8.947295,10.468815,1.8514155,-0.14646064,2.4835274,5.5010147,0.50344056,12,87.0,Ozone,-0.9968856202745019,0.07886101755570785,-0.9882042449941422,-0.15314166701312007,0,20.015934,19.957266,18.785587,20.38984933333333,26.030579,25.85257,25.284302,26.96280966666667,9.556214,10.722875,9.213809,9.742128000000005,3.5330143,2.8035944,2.366884,2.9400453666666664,3.0,11.0,13.0,8.666666666666666
2022-09-23,23.06449,30.10553,18.322449,11.783081,8.627747,9.242747,0.5051221,0.5273466,1.9022397,3.9645505,0.46688,15,90.0,Ozone,-0.6917258425554759,-0.7221602029611692,-0.9906923101615609,-0.13612033862266704,0,21.196348,20.015934,19.957266,21.425590666666665,29.00528,26.030579,25.85257,28.380463000000002,8.947295,9.556214,10.722875,9.043752000000003,2.4835274,3.5330143,2.8035944,2.6395938,12.0,3.0,11.0,10.0
2022-09-24,24.750143,30.856781,20.841766,10.015015,9.922493,10.347435,1.2776678,0.73063946,1.766868,4.276014,0.2774734,16,93.0,Ozone,-0.8680841248096937,-0.4964171151898253,-0.9928872135356962,-0.11905873003404988,1,23.06449,21.196348,20.015934,23.00366033333333,30.10553,29.00528,26.030579,29.989197,8.627747,8.947295,9.556214,9.165845000000003,1.9022397,2.4835274,3.5330143,2.0508783666666672,15.0,12.0,3.0,14.333333333333334
2022-09-25,25.422386,31.730316,20.921875,10.808441,9.799553,10.265256,2.303265,0.13556562,2.4610288,4.3703084,1.4211099,12,101.0,Ozone,-0.9982723439718588,-0.05875650824317827,-0.994788305609327,-0.10196189005174576,1,24.750143,23.06449,21.196348,24.412339666666664,30.856781,30.10553,29.00528,30.897542333333334,9.922493,8.627747,8.947295,9.449931000000003,1.766868,1.9022397,2.4835274,2.0433788333333336,16.0,15.0,12.0,14.333333333333334
2022-09-26,26.26357,32.314026,22.216766,10.0972595,9.561908,10.111659,1.752183,-0.19927831,1.8840653,4.4373517,0.88505775,16,87.0,Ozone,-0.9935946358956214,0.11300309517640461,-0.9963950238187231,-0.08483487790576538,0,25.422386,24.750143,23.06449,25.478699666666667,31.730316,30.856781,30.10553,31.633707666666666,9.799553,9.922493,8.627747,9.761318000000003,2.4610288,1.766868,1.9022397,2.0373207,12.0,16.0,15.0,14.666666666666666
2022-09-27,26.360031,32.55478,21.83545,10.71933,9.15825,10.113589,0.960419,0.3797742,1.4524951,3.9533532,0.24119343,17,126.0,Ozone,-0.9299363802206997,-0.3677204491757594,-0.9977068927101168,-0.06768276175455162,0,26.26357,25.422386,24.750143,26.015328999999998,32.314026,31.730316,30.856781,32.19970733333333,9.561908,9.799553,9.922493,9.506570333333338,1.8840653,2.4610288,1.766868,1.9325297333333336,16.0,12.0,16.0,15.0
2022-09-28,26.326065,32.13864,22.026703,10.111938,8.920423,9.649794,1.0125138,0.59818715,1.8208815,4.59604,0.2908602,14,154.0,Ozone,-0.8609699156309104,-0.5086558801178878,-0.9987235240803972,-0.050510617185222886,0,26.360031,26.26357,25.422386,26.31655533333333,32.55478,32.314026,31.730316,32.335815333333336,9.15825,9.561908,9.799553,9.213527000000004,1.4524951,1.8840653,2.4610288,1.7191473000000002,17.0,16.0,12.0,15.666666666666666
2022-09-29,24.33135,29.610992,20.033752,9.57724,8.857513,10.1311245,1.3035302,0.90107983,1.97328,5.042616,0.08364463,14,112.0,Ozone,-0.8225948682986958,-0.5686278947155613,-0.9994446170919858,-0.033323525711631344,0,26.326065,26.360031,26.26357,25.672482,32.13864,32.55478,32.314026,31.434804,8.920423,9.15825,9.561908,8.97872866666667,1.8208815,1.4524951,1.8840653,1.7488855333333335,14.0,17.0,16.0,15.0
2022-09-30,21.464712,26.976654,16.749786,10.226868,8.805798,9.509334,0.86487347,1.7894231,2.2959,4.7610993,0.85228777,13,67.0,Ozone,-0.43516274427610885,-0.9003518123456441,-0.9998699583618592,-0.016126573270657762,0,24.33135,26.326065,26.360031,24.040708999999996,29.610992,32.13864,32.55478,29.575428666666667,8.857513,8.920423,9.15825,8.86124466666667,1.97328,1.8208815,1.4524951,2.0300205,14.0,14.0,17.0,13.666666666666666
2022-10-01,19.373976,25.682373,15.174377,10.507996,9.145404,9.922443,0.45869634,2.0018291,2.2739463,4.645284,1.0236195,14,64.0,Ozone,-0.22335049030146165,-0.9747381999706879,-0.9999994220246925,0.001075151282798226,1,21.464712,24.33135,26.326065,21.723345999999996,26.976654,29.610992,32.13864,27.423339666666664,8.805798,8.857513,8.920423,8.936238333333337,2.2959,1.97328,1.8208815,2.1810421000000004,13.0,14.0,14.0,13.666666666666666
2022-10-02,19.441767,25.639343,15.70047,9.938873,9.299218,9.580273,1.4979076,1.3985456,2.0909193,4.564524,0.56212527,14,87.0,Ozone,-0.7309339783648059,-0.6824481806494889,-0.999832969770105,0.018276557681691223,1,19.373976,21.464712,24.33135,20.093484999999998,25.682373,26.976654,29.610992,26.09945666666667,9.145404,8.805798,8.857513,9.083473333333336,2.2739463,2.2959,1.97328,2.2202552,14.0,13.0,14.0,13.666666666666666
2022-10-03,20.888317,27.386505,16.480652,10.905853,9.369765,9.842551,2.0492728,0.4230897,2.187564,4.183822,0.87657964,13,74.0,Ozone,-0.9793455155279892,-0.2021938703700414,-0.9993706508539969,0.03547255575312556,0,19.441767,19.373976,21.464712,19.90135333333333,25.639343,25.682373,26.976654,26.236073666666666,9.299218,9.145404,8.805798,9.271462333333337,2.0909193,2.2739463,2.2959,2.1841432,14.0,14.0,13.0,13.666666666666666
2022-10-04,22.370752,28.892365,17.817932,11.074432,8.704692,9.145597,1.0863469,0.049846184,1.6754866,3.9048946,0.20242517,16,93.0,Ozone,-0.998948970072293,-0.04583617775845976,-0.9986126020839734,0.052658056924614005,0,20.888317,19.441767,19.373976,20.90027866666666,27.386505,25.639343,25.682373,27.306071000000003,9.369765,9.299218,9.145404,9.124558333333336,2.187564,2.0909193,2.2739463,1.9846566333333333,13.0,14.0,14.0,14.333333333333334
2022-10-05,22.385305,28.705322,17.998718,10.706604,9.006806,10.007262,0.85902816,0.38812825,1.3922728,3.645003,0.24834129,17,126.0,Ozone,-0.9112990325207879,-0.4117451558023191,-0.9975590477788613,0.06982797572987089,0,22.370752,20.888317,19.441767,21.881458,28.892365,27.386505,25.639343,28.328064,8.704692,9.369765,9.299218,9.027087666666668,1.6754866,2.187564,2.0909193,1.7517744666666666,16.0,13.0,14.0,15.333333333333334
2022-10-06,22.118774,28.022003,17.803986,10.218018,8.985269,9.518665,0.5770066,0.49477184,1.1255997,3.4948885,0.12934998,18,129.0,Ozone,-0.7591301076294449,-0.6509389216282181,-0.9962102997023297,0.0869772313136861,0,22.385305,22.370752,20.888317,22.291610333333335,28.705322,28.892365,27.386505,28.539896666666667,9.006806,8.704692,9.369765,8.898922333333337,1.3922728,1.6754866,2.187564,1.3977863666666668,17.0,16.0,13.0,17.0
2022-10-07,22.017706,28.910065,17.292175,11.617889,9.231065,10.137476,0.10511711,0.23918875,1.0877243,2.577202,0.102511354,22,119.0,Ozone,-0.402334968257923,-0.9154925304539061,-0.9945667569706337,0.1041007489354256,0,22.118774,22.385305,22.370752,22.173928333333333,28.022003,28.705322,28.892365,28.545796666666664,8.985269,9.006806,8.704692,9.074380000000003,1.1255997,1.3922728,1.6754866,1.2018655999999999,18.0,17.0,16.0,19.0
2022-10-08,22.08322,28.235382,17.826447,10.408936,9.238149,10.131939,0.29947183,0.7683854,1.3464209,3.0718284,0.4713123,19,143.0,Ozone,-0.36313642449410016,-0.9317359804180799,-0.9926289059345095,0.12119346147073601,1,22.017706,22.118774,22.385305,22.07323333333333,28.910065,28.022003,28.705322,28.38915,9.231065,8.985269,9.006806,9.151494333333337,1.0877243,1.1255997,1.3922728,1.1865816333333334,22.0,18.0,17.0,19.666666666666668
2022-10-09,22.202179,27.687286,18.24118,9.446106,8.971598,9.551335,0.7817177,0.82221264,1.208177,3.112286,0.079393245,19,115.0,Ozone,-0.6890348833824171,-0.7247281762717513,-0.9903973200352558,0.13825031091098192,1,22.08322,22.017706,22.118774,22.101034999999996,28.235382,28.910065,28.022003,28.27757766666667,9.238149,9.231065,8.985269,9.146937333333335,1.3464209,1.0877243,1.1255997,1.2141074,19.0,22.0,18.0,20.0
2022-10-10,20.90541,26.118927,16.879211,9.239716,8.874158,9.277412,0.70037127,0.92032146,1.3229538,3.0882914,0.05914118,17,80.0,Ozone,-0.6055913918190721,-0.7957757637391574,-0.9878726596350429,0.15526624985999563,0,22.202179,22.08322,22.017706,21.73026966666666,27.687286,28.235382,28.910065,27.347198333333335,8.971598,9.238149,9.231065,9.027968333333336,1.208177,1.3464209,1.0877243,1.2925172333333335,19.0,19.0,22.0,18.333333333333332
2022-10-11,20.218258,25.52005,16.699738,8.8203125,9.826973,11.402699,0.9961423,0.81963044,1.3288599,2.8874211,0.65081125,19,66.0,PM2.5,-0.7722048786202238,-0.6353736109055249,-0.9850556718215013,0.172236243027682,0,20.90541,22.202179,22.08322,21.108615666666665,26.118927,27.687286,28.235382,26.442087666666666,8.874158,8.971598,9.238149,9.224243000000003,1.3229538,1.208177,1.3464209,1.2866635666666666,17.0,19.0,19.0,18.333333333333332
2022-10-12,20.278997,26.046875,16.461334,9.585541,10.268378,11.064198,1.6766714,0.58171517,1.9462193,3.113057,0.6256788,10,64.0,PM2.5,-0.9447543991581566,-0.32777907997813177,-0.981947190186646,0.18915526872004093,0,20.218258,20.90541,22.202179,20.467554999999997,25.52005,26.118927,27.687286,25.895284,9.826973,8.874158,8.971598,9.656503000000003,1.3288599,1.3229538,1.208177,1.5326776666666666,19.0,17.0,19.0,15.333333333333334
2022-10-13,20.156275,25.683075,16.419708,9.263367,9.449304,10.177423,1.0305319,0.5845749,1.5711654,3.0591211,0.19440433,15,76.0,PM2.5,-0.869802355027657,-0.4934003072438663,-0.9785481345802031,0.20601832032517084,0,20.278997,20.218258,20.90541,20.21784333333333,26.046875,25.52005,26.118927,25.75,10.268378,9.826973,8.874158,9.848218333333337,1.9462193,1.3288599,1.3229538,1.6154148666666668,10.0,19.0,17.0,14.666666666666666
2022-10-14,19.438633,25.6044,15.651428,9.952972,9.386636,10.629914,0.25078383,0.89611834,1.1334268,3.168345,0.19587012,17,75.0,PM2.5,-0.26950140993322297,-0.9629999948307398,-0.9748595108374125,0.22282040779479959,0,20.156275,20.278997,20.218258,19.95796833333333,25.683075,26.046875,25.52005,25.778116666666666,9.449304,10.268378,9.826973,9.701439333333335,1.5711654,1.9462193,1.3288599,1.5502704999999999,15.0,10.0,19.0,14.0
2022-10-15,18.35487,22.190948,15.9592285,6.23172,10.670719,11.181996,1.0892811,1.6098943,1.9780483,3.3393855,1.3581328,17,51.0,Ozone,-0.5603922675717752,-0.828227327758366,-0.9708824104813836,0.2395565591209271,1,19.438633,20.156275,20.278997,19.316592666666665,25.6044,25.683075,26.046875,24.492807666666664,9.386636,9.449304,10.268378,9.835553000000003,1.1334268,1.5711654,1.9462193,1.5608801666666665,17.0,15.0,10.0,16.333333333333332
2022-10-16,18.554184,23.830719,15.677216,8.153503,10.84914,11.357287,2.4227266,0.66820604,2.5890923,3.3856237,1.4322399,4,54.0,Ozone,-0.9640061293718145,-0.2658800152955696,-0.9666180104000972,0.2562218218071163,1,18.35487,19.438633,20.156275,18.78256233333333,22.190948,25.6044,25.683075,23.875355666666664,10.670719,9.386636,9.449304,10.302165000000002,1.9780483,1.1334268,1.5711654,1.9001891333333332,17.0,17.0,15.0,12.666666666666666
2022-10-17,19.651663,26.475555,15.259125,11.216431,10.354104,11.331718,1.4782661,-0.3241442,1.8492413,3.6785157,0.1383754,15,60.0,PM2.5,-0.9767931783153163,0.21418470252719407,-0.9620675724981452,0.27281126433401914,0,18.554184,18.35487,19.438633,18.853572333333332,23.830719,22.190948,25.6044,24.165740666666665,10.84914,10.670719,9.386636,10.624654333333337,2.5890923,1.9780483,1.1334268,2.138793966666667,4.0,17.0,17.0,12.0
2022-10-18,22.040888,28.780884,17.87082,10.910065,8.4441805,9.437502,-0.5881731,-0.41908154,1.4275807,2.6264043,0.24075694,18,84.0,Ozone,0.8144153502200181,0.5802823772319864,-0.957232443323312,0.2893199776186952,0,19.651663,18.554184,18.35487,20.082244999999997,26.475555,23.830719,22.190948,26.362386,10.354104,10.84914,10.670719,9.882474833333337,1.8492413,2.5890923,1.9780483,1.9553047666666667,15.0,4.0,17.0,12.333333333333334
2022-10-19,23.551018,30.069,19.287933,10.781067,8.082286,8.679583,-1.455165,-0.43837723,1.8874807,2.8615239,0.53269374,13,72.0,NO2,0.9574946701315015,0.2884509605977541,-0.9521140536681102,0.3057430764672831,0,22.040888,19.651663,18.554184,21.74785633333333,28.780884,26.475555,23.830719,28.441813,8.4441805,10.354104,10.84914,8.960190166666669,1.4275807,1.8492413,2.5890923,1.7214342333333335,18.0,15.0,4.0,15.333333333333334
2022-10-20,23.907274,28.346954,20.586456,7.760498,8.598455,9.135688,0.22773655,0.20248495,0.91780216,2.7364,0.14794926,22,61.0,Ozone,-0.747323963147547,-0.6644598513871578,-0.9467139181463862,0.3220757010206104,0,23.551018,22.040888,19.651663,23.166393333333332,30.069,28.780884,26.475555,29.065612666666667,8.082286,8.4441805,10.354104,8.374973833333337,1.8874807,1.4275807,1.8492413,1.41095452,13.0,18.0,15.0,17.666666666666668
2022-10-21,21.31024,25.751068,17.161438,8.58963,8.732945,9.636958,0.97354203,1.1365443,1.6757532,3.7228844,0.3316975,16,97.0,Ozone,-0.6505453293932787,-0.7594674281393445,-0.9410336347451197,0.3383130181923075,0,23.907274,23.551018,22.040888,22.922843999999998,28.346954,30.069,28.780884,28.055674,8.598455,8.082286,8.4441805,8.47122866666667,0.91780216,1.8874807,1.4275807,1.4936786866666667,22.0,13.0,18.0,17.0
2022-10-22,17.278841,22.928986,14.438507,8.4904785,9.103722,9.920898,1.8122272,2.4722064,3.2942684,6.7566996,1.0383451,7,62.0,PM2.5,-0.5912099920452294,-0.8065176658362045,-0.9350748843515574,0.3544502230989869,1,21.31024,23.907274,23.551018,20.83211833333333,25.751068,28.346954,30.069,25.67566933333333,8.732945,8.598455,8.082286,8.811707333333336,1.6757532,0.91780216,1.8874807,1.96260792,16.0,22.0,13.0,15.0
2022-10-23,15.610803,20.703705,11.629852,9.073853,7.678337,9.770751,2.899641,-0.18610735,3.6130078,6.164566,1.8555827,2,51.0,PM2.5,-0.9979466331209175,0.06405089728196596,-0.9288394302558068,0.3704825404820963,1,17.278841,21.31024,23.907274,18.066627999999998,22.928986,25.751068,28.346954,23.127919666666667,9.103722,8.732945,8.598455,8.505001333333338,3.2942684,1.6757532,0.91780216,2.8610098,7.0,16.0,22.0,8.333333333333334
2022-10-24,15.529991,22.161896,11.095398,11.066498,4.5319943,6.409927,-1.2131767,-2.122817,3.2460144,6.2510853,0.44118014,4,55.0,PM2.5,0.4961815909281942,0.868218767836751,-0.9223291176290545,0.3864052261209853,0,15.610803,17.278841,21.31024,16.139878333333332,20.703705,22.928986,25.751068,21.931528999999998,7.678337,9.103722,8.732945,7.104684433333337,3.6130078,3.2942684,1.6757532,3.3844302,2.0,7.0,16.0,4.333333333333333
2022-10-25,17.181566,23.696228,12.857605,10.838623,4.94124,5.866983,0.8096158,-0.60799843,1.8154997,3.692761,0.39530802,15,59.0,PM2.5,-0.7996268089856695,0.6004972658983516,-0.9155458729775467,0.40221356823680365,0,15.529991,15.610803,17.278841,16.107453333333332,22.161896,20.703705,22.928986,22.187276333333333,4.5319943,7.678337,9.103722,5.717190433333337,3.2460144,3.6130078,3.2942684,2.8915073000000002,4.0,2.0,7.0,7.0
2022-10-26,16.523624,22.391663,12.338654,10.053009,6.830027,7.520037,1.2455496,-0.0076055303,1.6092762,4.793218,0.13300309,16,63.0,PM2.5,-0.9999813582299452,0.00610599644562508,-0.9084917035725082,0.41790288888678667,0,17.181566,15.529991,15.610803,16.411727,23.696228,22.161896,20.703705,22.749928999999998,4.94124,4.5319943,7.678337,5.434420433333337,1.8154997,3.2460144,3.6130078,2.2235967666666667,15.0,4.0,2.0,11.666666666666666
2022-10-27,15.46923,22.114563,10.784058,11.330505,6.276583,7.6992106,-0.540945,-0.826032,2.2344022,4.860239,0.27613777,11,62.0,PM2.5,0.5478502240332291,0.83657643525666,-0.9011686968561569,0.4334685453485363,0,16.523624,17.181566,15.529991,16.391473333333334,22.391663,23.696228,22.161896,22.734151333333333,6.830027,4.94124,4.5319943,6.015950000000004,1.6092762,1.8154997,3.2460144,1.8863927,16.0,15.0,4.0,14.0
2022-10-28,16.665594,23.038757,12.241394,10.797363,5.269705,6.004361,-0.44112435,-0.26702324,1.8202537,2.8467665,0.53851336,19,70.0,PM2.5,0.8554768942440499,0.517840982749101,-0.8935790198239952,0.4489059314938798,0,15.46923,16.523624,17.181566,16.219482666666664,22.114563,22.391663,23.696228,22.514994333333334,6.276583,6.830027,4.94124,6.125438333333336,2.2344022,1.6092762,1.8154997,1.8879773666666668,11.0,16.0,15.0,15.333333333333334
2022-10-29,17.74296,24.492859,13.093018,11.399841,6.2628746,7.3117485,0.46133876,-0.8682707,1.4736571,2.736998,0.22789884,17,71.0,PM2.5,-0.46921049106652707,0.8830863576531508,-0.8857249183835637,0.4642104791518923,1,16.665594,15.46923,16.523624,16.625928,23.038757,22.114563,22.391663,23.215393000000002,5.269705,6.276583,6.830027,5.936387533333337,1.8202537,2.2344022,1.6092762,1.842771,19.0,11.0,16.0,15.666666666666666
2022-10-30,18.28664,25.744568,13.457275,12.2872925,5.7700253,6.6408424,-0.30311644,-1.8163198,2.3633368,3.1679351,0.41775763,5,77.0,Ozone,0.16460846213359348,0.98635898849963,-0.8776087166898392,0.4793776594606945,1,17.74296,16.665594,15.46923,17.56506466666666,24.492859,23.038757,22.114563,24.425394666666666,6.2628746,5.269705,6.276583,5.767534966666671,1.4736571,1.8202537,2.2344022,1.8857492,17.0,19.0,11.0,13.666666666666666
2022-10-31,18.972227,24.515564,15.144318,9.371246,5.938371,6.885184,-0.24224807,-0.32677916,1.9609102,2.879653,1.3446326,13,70.0,PM2.5,0.5955281657284189,0.803334428382193,-0.8692328164574792,0.4944029842076182,0,18.28664,17.74296,16.665594,18.33394233333333,25.744568,24.492859,23.038757,24.917663666666666,5.7700253,6.2628746,5.269705,5.990423633333337,2.3633368,1.4736571,1.8202537,1.9326346999999997,5.0,17.0,19.0,11.666666666666666
2022-11-01,16.483725,20.285034,12.721954,7.56308,8.449046,9.626234,0.97401637,2.4080422,2.695203,5.8956385,0.9632269,14,68.0,PM2.5,-0.374972286753942,-0.9270360209649459,-0.8605996962501181,0.5092820071573356,0,18.972227,18.28664,17.74296,17.91419733333333,24.515564,25.744568,24.492859,23.515055333333333,5.938371,5.7700253,6.2628746,6.719147433333337,1.9609102,2.3633368,1.4736571,2.3398166666666667,13.0,5.0,17.0,10.666666666666666
2022-11-02,14.190059,18.082733,12.092834,5.9898987,7.4922347,8.913422,3.3268547,0.11794553,3.815265,7.1959724,2.5243661,0,43.0,PM2.5,-0.9993721508187939,-0.03543027191284102,-0.8517119107469189,0.5240103253675756,0,16.483725,18.972227,18.28664,16.54867033333333,20.285034,24.515564,25.744568,20.961110333333334,8.449046,5.938371,5.7700253,7.293217233333337,2.695203,1.9609102,2.3633368,2.8237927333333332,14.0,13.0,5.0,9.0
2022-11-03,11.357563,15.7092285,7.9217224,7.787506,5.571611,6.3053036,4.896092,-2.5689628,5.7365556,7.098699,5.0085473,0,50.0,PM2.5,-0.8855083980450362,0.46462337112086144,-0.8425720899866032,0.5385835804920232,0,14.190059,16.483725,18.972227,14.010449,18.082733,20.285034,24.515564,18.025665166666666,7.4922347,8.449046,5.938371,7.170963900000004,3.815265,2.695203,1.9609102,4.0823412,0.0,14.0,13.0,4.666666666666667
2022-11-04,11.95295,19.220764,7.8511047,11.369659,4.3250647,5.194074,0.23717563,-2.3832057,2.929404,4.614002,0.718074,4,55.0,PM2.5,-0.09903058507175512,0.9950843899993336,-0.8331829385891785,0.5529974600700271,0,11.357563,14.190059,16.483725,12.500190666666663,15.7092285,18.082733,20.285034,17.6709085,5.571611,7.4922347,8.449046,5.796303466666671,5.7365556,3.815265,2.695203,4.1604082,0.0,0.0,14.0,1.3333333333333333
2022-11-05,14.095322,21.253113,10.097595,11.155518,5.120616,5.5326185,1.4420004,-0.83714193,2.3366327,4.533358,0.7230364,12,65.0,PM2.5,-0.8648277292061487,0.5020687191970202,-0.8235472349556007,0.5672476988027229,1,11.95295,11.357563,14.190059,12.468611666666666,19.220764,15.7092285,18.082733,18.72770183333333,4.3250647,5.571611,7.4922347,5.005763900000003,2.929404,5.7365556,3.815265,3.6675307666666668,4.0,0.0,0.0,5.333333333333333
2022-11-06,14.117088,19.666656,11.08551,8.581146,7.473282,8.595521,1.5213785,0.27311966,1.6977706,4.85297,0.017949304,16,66.0,PM2.5,-0.9842653814897929,-0.17669651609681622,-0.8136678304455991,0.5813300798152042,1,14.095322,11.95295,11.357563,13.38845333333333,21.253113,19.220764,15.7092285,20.046844333333336,5.120616,4.3250647,5.571611,5.639654233333338,2.3366327,2.929404,5.7365556,2.3212691,12.0,4.0,0.0,10.666666666666666
2022-11-07,14.059177,17.188873,12.5486145,4.640259,9.2454405,9.550389,2.2442641,3.3930604,4.1115184,7.5154753,2.574013,0,54.0,PM2.5,-0.5516716369895474,-0.8340613915901354,-0.8035476485339116,0.5952404359043674,0,14.117088,14.095322,11.95295,14.090528999999997,19.666656,21.253113,19.220764,19.369547333333333,7.473282,5.120616,4.3250647,7.279779500000004,1.6977706,2.3366327,2.929404,2.715307233333333,16.0,12.0,4.0,9.333333333333334
2022-11-08,13.196217,15.9758,10.759827,5.215973,8.943898,10.563202,2.434,5.751245,6.777967,11.812805,1.8137287,1,46.0,PM2.5,-0.38974606902944015,-0.9209223646302108,-0.7931896839451843,0.6089746507720486,0,14.059177,14.117088,14.095322,13.790827333333333,17.188873,19.666656,21.253113,17.610443,9.2454405,7.473282,5.120616,8.554206833333339,4.1115184,1.6977706,2.3366327,4.195752,0.0,16.0,12.0,5.666666666666667
