date,aqi_co,aqi_no2,aqi_ozone,aqi_pm25,aqi_so2
2025-03-09,15.0,39.0,51.0,62.0,0.0
2025-03-10,14.0,41.0,54.0,57.0,0.0
2025-03-11,6.0,33.0,46.0,44.0,0.0
2025-03-12,7.0,33.0,44.0,33.0,0.0
2025-03-13,5.0,40.0,44.0,26.0,0.0
2025-03-14,6.0,36.0,41.0,37.0,1.0
2025-03-15,9.0,28.0,44.0,56.0,0.0
2025-03-16,8.0,29.0,67.0,61.0,1.0
2025-03-17,9.0,34.0,42.0,59.0,1.0
2025-03-18,5.0,34.0,44.0,38.0,1.0
2025-03-19,8.0,38.0,50.0,46.0,0.0
2025-03-20,15.0,44.0,54.0,57.0,1.0
2025-03-21,11.0,42.0,67.0,58.0,3.0
2025-03-22,7.0,32.0,87.0,63.0,1.0
2025-03-23,7.0,24.0,93.0,63.0,0.0
2025-03-24,10.0,47.0,74.0,61.0,6.0
2025-03-25,8.0,42.0,87.0,62.0,1.0
2025-03-26,5.0,35.0,58.0,59.0,0.0
2025-03-27,3.0,27.0,39.0,44.0,0.0
2025-03-28,3.0,26.0,45.0,67.0,0.0
2025-03-29,5.0,25.0,48.0,51.0,0.0
2025-03-30,3.0,15.0,44.0,35.0,0.0
2025-03-31,3.0,19.0,44.0,27.0,0.0
2025-04-01,5.0,34.0,44.0,42.0,0.0
2025-04-02,3.0,31.0,44.0,39.0,0.0
2025-04-03,3.0,30.0,45.0,49.0,6.0
2025-04-04,8.0,30.0,45.0,53.0,1.0
2025-04-05,9.0,32.0,54.0,51.0,1.0
2025-04-06,14.0,31.0,67.0,54.0,1.0
2025-04-07,7.0,36.0,90.0,58.0,1.0
2025-04-08,8.0,52.0,119.0,58.0,1.0
2025-04-09,8.0,42.0,115.0,65.0,3.0
2025-04-10,9.0,44.0,122.0,69.0,3.0
2025-04-11,8.0,41.0,136.0,65.0,0.0
2025-04-12,6.0,27.0,97.0,70.0,0.0
2025-04-13,5.0,16.0,80.0,71.0,0.0
2025-04-14,3.0,28.0,90.0,65.0,0.0
2025-04-15,3.0,27.0,67.0,59.0,0.0
2025-04-16,3.0,37.0,46.0,52.0,0.0
2025-04-17,3.0,28.0,41.0,62.0,0.0
2025-04-18,3.0,35.0,44.0,46.0,0.0
2025-04-19,10.0,36.0,58.0,58.0,1.0
2025-04-20,6.0,25.0,80.0,56.0,1.0
2025-04-21,6.0,31.0,80.0,58.0,0.0
2025-04-22,3.0,26.0,77.0,62.0,0.0
2025-04-23,3.0,30.0,51.0,59.0,0.0
2025-04-24,3.0,34.0,71.0,56.0,0.0
2025-04-25,3.0,21.0,61.0,52.0,0.0
2025-04-26,2.0,19.0,48.0,23.0,0.0
2025-04-27,5.0,24.0,44.0,33.0,0.0
2025-04-28,6.0,36.0,47.0,52.0,0.0
2025-04-29,8.0,34.0,64.0,58.0,1.0
2025-04-30,3.0,26.0,71.0,61.0,0.0
2025-05-01,3.0,20.0,51.0,58.0,0.0
2025-05-02,3.0,34.0,67.0,58.0,0.0
2025-05-03,3.0,18.0,49.0,56.0,0.0
2025-05-04,3.0,16.0,37.0,53.0,0.0
2025-05-05,3.0,14.0,41.0,54.0,0.0
2025-05-06,3.0,27.0,44.0,53.0,0.0
2025-05-07,3.0,38.0,61.0,55.0,1.0
2025-05-08,7.0,38.0,115.0,63.0,9.0
2025-05-09,9.0,41.0,147.0,65.0,4.0
2025-05-10,7.0,37.0,159.0,65.0,4.0
2025-05-11,7.0,37.0,136.0,69.0,1.0
2025-05-12,3.0,19.0,64.0,56.0,0.0
2025-05-13,2.0,21.0,46.0,47.0,0.0
2025-05-14,3.0,23.0,54.0,55.0,1.0
2025-05-15,3.0,23.0,80.0,61.0,1.0
2025-05-16,3.0,22.0,71.0,62.0,0.0
2025-05-17,2.0,13.0,45.0,52.0,0.0
2025-05-18,3.0,22.0,64.0,51.0,1.0
2025-05-19,6.0,31.0,108.0,60.0,1.0
2025-05-20,7.0,35.0,156.0,69.0,4.0
2025-05-21,7.0,37.0,154.0,66.0,1.0
2025-05-22,6.0,40.0,143.0,69.0,0.0
2025-05-23,3.0,30.0,100.0,69.0,0.0
2025-05-24,2.0,11.0,74.0,59.0,0.0
2025-05-25,2.0,13.0,74.0,58.0,0.0
2025-05-26,3.0,16.0,74.0,61.0,1.0
2025-05-27,3.0,25.0,105.0,59.0,0.0
2025-05-28,3.0,35.0,87.0,57.0,0.0
2025-05-29,3.0,32.0,101.0,58.0,0.0
2025-05-30,5.0,35.0,143.0,59.0,3.0
2025-05-31,5.0,25.0,147.0,71.0,1.0
2025-06-01,5.0,20.0,112.0,58.0,3.0
2025-06-02,3.0,23.0,64.0,53.0,0.0
2025-06-03,3.0,27.0,44.0,55.0,0.0
2025-06-04,3.0,31.0,84.0,57.0,0.0
2025-06-05,3.0,31.0,77.0,56.0,0.0
2025-06-06,3.0,32.0,80.0,56.0,0.0
2025-06-07,3.0,13.0,80.0,59.0,0.0
2025-06-08,3.0,16.0,84.0,58.0,1.0
2025-06-09,3.0,25.0,115.0,66.0,0.0
2025-06-10,3.0,22.0,156.0,67.0,0.0
2025-06-11,3.0,25.0,154.0,69.0,0.0
2025-06-12,3.0,18.0,136.0,63.0,0.0
2025-06-13,3.0,21.0,150.0,65.0,0.0
2025-06-14,5.0,17.0,164.0,69.0,1.0
2025-06-15,6.0,25.0,172.0,68.0,3.0
2025-06-16,5.0,27.0,182.0,70.0,3.0
2025-06-17,5.0,32.0,166.0,70.0,1.0
2025-06-18,5.0,30.0,201.0,72.0,0.0
2025-06-19,2.0,18.0,140.0,65.0,1.0
2025-06-20,2.0,20.0,100.0,62.0,0.0
2025-06-21,2.0,13.0,48.0,61.0,0.0
2025-06-22,2.0,20.0,77.0,61.0,1.0
2025-06-23,2.0,19.0,84.0,61.0,0.0
2025-06-24,3.0,26.0,77.0,60.0,1.0
2025-06-25,3.0,21.0,126.0,57.0,1.0
2025-06-26,3.0,25.0,161.0,61.0,0.0
2025-06-27,5.0,20.0,147.0,63.0,0.0
2025-06-28,5.0,21.0,156.0,62.0,1.0
2025-06-29,5.0,20.0,122.0,56.0,1.0
2025-06-30,5.0,27.0,93.0,53.0,1.0
2025-07-01,5.0,26.0,80.0,55.0,1.0
2025-07-02,3.0,24.0,101.0,59.0,0.0
2025-07-03,3.0,16.0,119.0,54.0,0.0
2025-07-04,3.0,24.0,115.0,151.0,1.0
2025-07-05,5.0,23.0,115.0,170.0,1.0
2025-07-06,5.0,19.0,122.0,64.0,1.0
2025-07-07,3.0,28.0,133.0,63.0,1.0
2025-07-08,5.0,30.0,126.0,57.0,1.0
2025-07-09,6.0,36.0,159.0,56.0,1.0
2025-07-10,6.0,32.0,177.0,58.0,1.0
2025-07-11,3.0,28.0,147.0,61.0,1.0
2025-07-12,3.0,13.0,126.0,63.0,0.0
2025-07-13,3.0,18.0,122.0,62.0,0.0
2025-07-14,3.0,21.0,154.0,59.0,1.0
2025-07-15,3.0,18.0,77.0,52.0,0.0
2025-07-16,2.0,23.0,61.0,45.0,0.0
2025-07-17,3.0,28.0,71.0,43.0,1.0
2025-07-18,3.0,29.0,105.0,46.0,1.0
2025-07-19,3.0,18.0,119.0,55.0,0.0
2025-07-20,2.0,11.0,87.0,55.0,0.0
2025-07-21,2.0,21.0,71.0,52.0,0.0
2025-07-22,3.0,27.0,64.0,44.0,0.0
2025-07-23,3.0,27.0,61.0,51.0,1.0
2025-07-24,5.0,24.0,51.0,35.0,1.0
2025-07-25,3.0,24.0,61.0,38.0,1.0
2025-07-26,3.0,14.0,54.0,44.0,1.0
2025-07-27,3.0,16.0,71.0,50.0,0.0
2025-07-28,3.0,21.0,90.0,51.0,0.0
2025-07-29,5.0,20.0,97.0,54.0,6.0
2025-07-30,5.0,30.0,119.0,56.0,1.0
2025-07-31,6.0,26.0,108.0,59.0,0.0
2025-08-01,3.0,20.0,108.0,59.0,0.0
2025-08-02,5.0,23.0,143.0,63.0,1.0
2025-08-03,5.0,22.0,133.0,63.0,1.0
2025-08-04,5.0,34.0,143.0,69.0,1.0
2025-08-05,6.0,30.0,126.0,73.0,1.0
2025-08-06,8.0,39.0,185.0,76.0,3.0
2025-08-07,8.0,49.0,161.0,63.0,3.0
2025-08-08,7.0,36.0,108.0,60.0,1.0
2025-08-09,3.0,22.0,126.0,62.0,0.0
2025-08-10,3.0,24.0,129.0,61.0,0.0
2025-08-11,6.0,27.0,169.0,60.0,1.0
2025-08-12,3.0,30.0,74.0,58.0,0.0
2025-08-13,3.0,25.0,154.0,67.0,0.0
2025-08-14,5.0,25.0,150.0,64.0,0.0
2025-08-15,3.0,13.0,90.0,59.0,0.0
2025-08-16,3.0,16.0,67.0,53.0,0.0
2025-08-17,3.0,19.0,90.0,56.0,1.0
2025-08-18,5.0,27.0,115.0,58.0,1.0
2025-08-19,5.0,31.0,101.0,57.0,1.0
2025-08-20,7.0,33.0,151.0,56.0,1.0
2025-08-21,8.0,42.0,185.0,60.0,3.0
2025-08-22,7.0,34.0,172.0,61.0,1.0
2025-08-23,6.0,25.0,115.0,65.0,3.0
2025-08-24,5.0,19.0,140.0,59.0,3.0
2025-08-25,6.0,27.0,112.0,58.0,1.0
2025-08-26,3.0,27.0,74.0,58.0,0.0
2025-08-27,6.0,30.0,61.0,60.0,3.0
2025-08-28,5.0,35.0,84.0,54.0,1.0
2025-08-29,6.0,34.0,151.0,54.0,11.0
2025-08-30,6.0,34.0,143.0,54.0,3.0
2025-08-31,5.0,23.0,133.0,55.0,4.0
2025-09-01,5.0,22.0,105.0,55.0,4.0
2025-09-02,5.0,29.0,93.0,58.0,3.0
2025-09-03,5.0,30.0,115.0,55.0,1.0
2025-09-04,6.0,32.0,93.0,62.0,4.0
2025-09-05,5.0,28.0,90.0,58.0,1.0
2025-09-06,6.0,28.0,112.0,59.0,1.0
2025-09-07,6.0,25.0,101.0,56.0,7.0
2025-09-08,6.0,32.0,64.0,44.0,1.0
2025-09-09,3.0,25.0,48.0,35.0,0.0
2025-09-10,2.0,19.0,43.0,41.0,1.0
2025-09-11,3.0,24.0,47.0,37.0,0.0
2025-09-12,3.0,24.0,58.0,46.0,0.0
2025-09-13,3.0,18.0,84.0,56.0,0.0
2025-09-14,5.0,17.0,100.0,61.0,3.0
2025-09-15,6.0,32.0,182.0,70.0,1.0
2025-09-16,8.0,51.0,122.0,72.0,4.0
2025-09-17,6.0,35.0,58.0,52.0,1.0
2025-09-18,5.0,37.0,44.0,62.0,1.0
2025-09-19,3.0,28.0,46.0,55.0,1.0
2025-09-20,6.0,24.0,67.0,56.0,1.0
2025-09-21,6.0,21.0,61.0,59.0,0.0
2025-09-22,7.0,35.0,100.0,58.0,0.0
2025-09-23,7.0,44.0,122.0,58.0,4.0
2025-09-24,6.0,26.0,50.0,58.0,4.0
2025-09-25,5.0,26.0,46.0,58.0,1.0
2025-09-26,3.0,16.0,54.0,47.0,0.0
2025-09-27,3.0,19.0,50.0,42.0,0.0
2025-09-28,3.0,19.0,49.0,46.0,1.0
2025-09-29,6.0,33.0,71.0,51.0,1.0
2025-09-30,3.0,29.0,50.0,57.0,1.0
2025-10-01,5.0,27.0,49.0,53.0,1.0
2025-10-02,6.0,24.0,50.0,41.0,0.0
2025-10-03,3.0,25.0,39.0,42.0,0.0
2025-10-04,5.0,23.0,54.0,53.0,0.0
2025-10-05,10.0,26.0,90.0,56.0,0.0
2025-10-06,7.0,32.0,67.0,57.0,0.0
2025-10-07,6.0,36.0,71.0,58.0,1.0
2025-10-08,5.0,36.0,84.0,60.0,1.0
2025-10-09,9.0,39.0,58.0,54.0,3.0
2025-10-10,7.0,37.0,58.0,56.0,6.0
2025-10-11,6.0,35.0,77.0,55.0,3.0
2025-10-12,7.0,27.0,74.0,57.0,1.0
2025-10-13,3.0,26.0,49.0,54.0,0.0
2025-10-14,3.0,33.0,36.0,41.0,0.0
2025-10-15,6.0,35.0,42.0,44.0,0.0
2025-10-16,13.0,42.0,45.0,56.0,3.0
2025-10-17,14.0,47.0,45.0,60.0,4.0
2025-10-18,14.0,40.0,64.0,61.0,4.0
2025-10-19,13.0,35.0,97.0,61.0,3.0
2025-10-20,14.0,50.0,97.0,65.0,4.0
2025-10-21,11.0,51.0,84.0,63.0,3.0
2025-10-22,5.0,32.0,47.0,53.0,0.0
2025-10-23,7.0,37.0,43.0,55.0,0.0
2025-10-24,11.0,34.0,64.0,69.0,0.0
2025-10-25,6.0,23.0,87.0,99.0,0.0
2025-10-26,7.0,25.0,87.0,98.0,1.0
2025-10-27,7.0,44.0,71.0,79.0,4.0
2025-10-28,11.0,53.0,58.0,69.0,9.0
2025-10-29,11.0,52.0,64.0,56.0,7.0
2025-10-30,18.0,50.0,84.0,60.0,1.0
2025-10-31,11.0,43.0,100.0,69.0,0.0
2025-11-01,10.0,42.0,115.0,94.0,1.0
2025-11-02,7.0,28.0,97.0,94.0,1.0
2025-11-03,9.0,46.0,71.0,105.0,0.0
2025-11-04,9.0,42.0,61.0,88.0,0.0
2025-11-05,9.0,32.0,40.0,61.0,0.0
2025-11-06,10.0,37.0,41.0,54.0,0.0
2025-11-07,8.0,44.0,44.0,65.0,3.0
2025-11-08,9.0,29.0,54.0,78.0,0.0
2025-11-09,8.0,33.0,50.0,85.0,3.0
2025-11-10,9.0,48.0,44.0,60.0,4.0
2025-11-11,11.0,49.0,43.0,62.0,4.0
2025-11-12,15.0,47.0,34.0,81.0,3.0
2025-11-13,16.0,50.0,36.0,63.0,1.0
2025-11-14,3.0,25.0,24.0,51.0,0.0
2025-11-15,3.0,28.0,38.0,32.0,0.0
2025-11-16,3.0,21.0,40.0,33.0,0.0
2025-11-17,3.0,39.0,38.0,23.0,0.0
2025-11-18,14.0,45.0,35.0,52.0,0.0
2025-11-19,22.0,41.0,37.0,60.0,0.0
2025-11-20,8.0,31.0,34.0,53.0,0.0
2025-11-21,9.0,42.0,37.0,26.0,0.0
2025-11-22,18.0,35.0,36.0,67.0,1.0
2025-11-23,26.0,27.0,38.0,67.0,1.0
2025-11-24,10.0,47.0,34.0,70.0,0.0
2025-11-25,19.0,57.0,39.0,71.0,1.0
2025-11-26,9.0,50.0,40.0,53.0,1.0
2025-11-27,14.0,37.0,42.0,64.0,0.0
2025-11-28,15.0,39.0,43.0,71.0,0.0
2025-11-29,13.0,35.0,48.0,84.0,0.0
2025-11-30,16.0,31.0,47.0,99.0,0.0
2025-12-01,10.0,61.0,40.0,85.0,0.0
2025-12-02,14.0,47.0,39.0,73.0,0.0
2025-12-03,13.0,51.0,38.0,66.0,0.0
2025-12-04,11.0,44.0,35.0,57.0,6.0
2025-12-05,17.0,43.0,34.0,65.0,1.0
2025-12-06,26.0,40.0,32.0,92.0,1.0
2025-12-07,26.0,44.0,40.0,88.0,1.0
2025-12-08,30.0,56.0,36.0,83.0,1.0
2025-12-09,16.0,52.0,38.0,60.0,4.0
2025-12-10,20.0,62.0,35.0,68.0,4.0
2025-12-11,32.0,60.0,31.0,80.0,3.0
2025-12-12,20.0,61.0,33.0,93.0,1.0
2025-12-13,16.0,49.0,38.0,151.0,0.0
2025-12-14,13.0,33.0,32.0,86.0,0.0
2025-12-15,14.0,54.0,32.0,93.0,1.0
2025-12-16,16.0,55.0,29.0,103.0,3.0
2025-12-17,17.0,48.0,30.0,152.0,1.0
2025-12-18,19.0,64.0,40.0,141.0,3.0
2025-12-19,24.0,55.0,40.0,92.0,1.0
2025-12-20,15.0,35.0,45.0,109.0,0.0
2025-12-21,19.0,29.0,40.0,107.0,3.0
2025-12-22,14.0,54.0,26.0,105.0,1.0
2025-12-23,15.0,38.0,31.0,75.0,0.0
2025-12-24,10.0,34.0,42.0,57.0,0.0
2025-12-25,10.0,22.0,43.0,29.0,0.0
2025-12-26,5.0,39.0,39.0,31.0,0.0
2025-12-27,14.0,31.0,39.0,66.0,0.0
2025-12-28,20.0,35.0,38.0,72.0,0.0
2025-12-29,22.0,47.0,38.0,59.0,1.0
2025-12-30,8.0,44.0,36.0,49.0,1.0
2025-12-31,8.0,39.0,28.0,52.0,0.0
