date,pblh_mean,pblh_min,pblh_max,pblh_night,pblh_range,t850_mean,slp_mean,tqv_mean,inversion_strength,inversion_strength_max,ventilation_index,ventilation_index_min,t850_max
2023-05-06,771.8786,248.64056,1455.4165,937.65173,1206.7759,5.867878,1017.48505,15.063381,-7.268864039794922,-9.814178283203123,2817.8823888725096,907.7073329676269,7.8805847
2023-05-07,644.677,164.83922,1389.5684,747.8275,1224.7291,7.6423135,1017.2702,16.95955,-6.2962275196228035,-9.140380830078126,2094.160779149707,535.4616721985291,10.112274
2023-05-08,583.5599,113.26457,1350.8752,712.858,1237.6107,9.996445,1015.66534,14.315731,-4.769942297851562,-8.044647525390626,1908.222118930664,370.3715264431152,12.071136
2023-05-09,538.1758,92.169754,1208.8948,613.1565,1116.725,10.175086,1014.3094,10.514021,-3.8050469785766605,-6.573028609375001,1795.6591213773438,307.5304859532074,12.00415
2023-05-10,757.33356,340.3119,1389.9242,870.2867,1049.6123,6.284105,1014.6296,14.062245,-7.103366175933838,-9.249298466796876,3632.3938659225405,1632.2356362311402,9.513947
2023-05-11,683.10455,216.70834,1507.435,845.51733,1290.7267,9.885306,1014.5008,15.212471,-4.750026641662597,-7.031036123046874,1674.1337170419617,531.1028054430451,13.991974
2023-05-12,753.66925,182.75604,1720.8198,913.5657,1538.0637,16.292048,1013.0594,16.7791,-0.005374499389649401,-3.655212087890625,1356.9322709020935,329.04032051651,19.82016
2023-05-13,1104.7072,433.26068,1916.6144,1317.7158,1483.3538,21.090065,1010.7202,17.440752,2.761442002441406,-2.5491637636718742,1698.4695729155274,666.1313651008301,22.296417
2023-05-14,1035.5636,661.2603,1496.4072,1127.196,835.1469,20.772116,1010.2601,18.37824,2.8052307073974596,-0.8014525566406263,2178.8461085699705,1391.3046633388915,22.37143
2023-05-15,1227.7134,627.04724,2130.3293,1047.343,1503.2821,20.867641,1015.33026,16.308187,2.9987564489746106,-1.1631468613281264,2114.9011770728025,1080.1730854303344,21.350067
2023-05-16,724.79803,508.8012,1140.9218,747.8259,632.12054,20.469522,1014.7165,17.466867,2.310686476196288,-2.3105465410156256,1369.0844164479674,961.0840155506286,21.166595
2023-05-17,787.3011,298.69547,1531.2118,801.20404,1232.5164,21.813026,1011.6711,16.699026,2.8843474282226573,-0.5788876679687505,1412.446413156854,535.8703875348724,23.49884
2023-05-18,967.4045,596.8368,1493.0665,1185.7373,896.22974,22.29994,1009.4795,17.213121,3.5361371092529303,0.15035984765625088,1589.2926139596252,980.5084893463502,23.551819
2023-05-19,537.8934,154.65309,1164.9995,701.3916,1010.34644,20.51455,1012.96136,18.802145,2.891838255371095,-0.8053593027343737,1013.3593763516236,291.3572997229767,22.11319
2023-05-20,844.47485,456.77692,1122.5323,914.90765,665.75543,18.94442,1015.58124,23.241083,1.5728498608398453,-2.1602477070312496,1525.7579816988282,825.283338290332,20.2453
2023-05-21,787.1802,400.49155,1303.897,893.2617,903.4054,19.604145,1014.44305,27.489527,1.620043050048828,-3.0429384785156266,1411.8999027802734,718.3285264917114,20.206635
2023-05-22,609.179,234.9685,1208.791,744.4827,973.8225,20.172424,1011.6807,25.81698,2.0821633164062483,-1.9382321425781264,1215.724795011511,468.92133685532224,21.255829
2023-05-23,526.9605,188.01083,992.80176,580.9642,804.7909,18.697878,1010.76263,20.439796,1.9566958839111344,-0.020751919921874418,1384.0005473705933,493.788607959845,21.110382
2023-05-24,633.3041,328.24768,1091.9377,698.5699,763.69006,14.853364,1010.81494,13.656716,-0.1875190092163077,-3.7880852636718743,1718.4052563615235,890.666206321289,16.038605
2023-05-25,818.2617,493.19574,1263.7264,870.54517,770.5307,11.775744,1009.8934,12.643615,-3.0262735618286136,-3.9905698496093756,2658.9961149609376,1602.6725017803467,15.266754
2023-05-26,915.9659,629.1645,1274.3997,983.67035,645.23517,9.297587,1011.2233,13.776492,-5.697953605285644,-7.6094363378906245,3589.064652360718,2465.279631754321,11.488129
2023-05-27,724.0766,246.69412,1483.7897,906.85815,1237.0956,11.863236,1012.0965,17.008465,-4.24107457269287,-6.369049396484375,2509.1498072926574,854.8715843280853,15.826569
2023-05-28,698.13947,308.66437,1283.4434,807.2637,974.779,14.777355,1011.5073,16.759148,-1.4867208059082024,-5.389038230468749,2114.0987380819643,934.6942589528137,15.966614
2023-05-29,723.54913,344.0515,1190.1555,821.20135,846.104,12.231445,1012.2669,15.831988,-3.8706186874999986,-5.0030215820312485,2388.0056837759585,1135.5095768162842,14.856628
2023-05-30,765.7742,293.81738,1363.9409,833.86035,1070.1235,9.840461,1012.6258,16.519152,-5.556050222717285,-6.929382603515624,2779.9639327456057,1066.6352550332033,12.345306
2023-05-31,870.2391,427.5526,1341.0696,967.4451,913.51697,8.230956,1011.07916,19.787834,-7.078159922424316,-9.191650072265624,3694.3511032933347,1815.0523354924317,10.818451
