date,daily_aqi,n_monitor_readings,n_sites,pollutants_used,dominant_pollutant,dominant_site
2023-06-15,56,24,13,"Ozone,PM2.5",PM2.5,Reseda
2023-06-16,56,24,13,"Ozone,PM2.5",PM2.5,Santa Clarita
2023-06-17,100,31,13,"Ozone,PM2.5",Ozone,Glendora
2023-06-18,60,24,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2023-06-19,56,24,13,"Ozone,PM2.5",PM2.5,Reseda
2023-06-20,84,27,13,"Ozone,PM2.5",Ozone,Glendora
2023-06-21,100,22,13,"Ozone,PM2.5",Ozone,Glendora
2023-06-22,59,23,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2023-06-23,54,29,13,"Ozone,PM2.5",Ozone,Glendora
2023-06-24,80,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-06-25,80,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-06-26,80,27,13,"Ozone,PM2.5",Ozone,Glendora
2023-06-27,93,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-06-28,77,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-06-29,115,31,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-06-30,192,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-01,207,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-02,174,27,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-03,166,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-04,136,24,13,"Ozone,PM2.5",PM2.5,Glendora
2023-07-05,182,29,13,"Ozone,PM2.5",PM2.5,Glendora
2023-07-06,108,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-07,115,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-08,133,27,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-09,112,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-07-10,147,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-07-11,156,30,13,"Ozone,PM2.5",Ozone,Glendora
2023-07-12,126,24,13,"Ozone,PM2.5",Ozone,Pomona
2023-07-13,126,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-14,192,27,13,"Ozone,PM2.5",Ozone,Glendora
2023-07-15,210,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-16,195,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-17,172,30,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-18,143,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-07-19,126,24,13,"Ozone,PM2.5",Ozone,Pomona
2023-07-20,159,26,12,"Ozone,PM2.5",Ozone,Pomona
2023-07-21,164,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-22,195,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-07-23,156,31,13,"Ozone,PM2.5",Ozone,Reseda
2023-07-24,185,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-07-25,200,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-07-26,151,25,13,"Ozone,PM2.5",Ozone,Pomona
2023-07-27,187,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-07-28,177,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-29,192,29,13,"Ozone,PM2.5",Ozone,Glendora
2023-07-30,161,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-07-31,87,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-01,126,25,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-02,112,22,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-03,140,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-04,150,30,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-05,179,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-06,185,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-07,133,25,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-08-08,84,22,12,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2023-08-09,61,22,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-08-10,55,29,13,"Ozone,PM2.5",PM2.5,Reseda
2023-08-11,56,22,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-08-12,97,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-13,105,26,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-14,101,22,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-15,133,22,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-16,122,29,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-17,133,22,12,"Ozone,PM2.5",Ozone,Glendora
2023-08-18,90,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-19,61,26,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-08-20,52,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-08-21,52,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-08-22,77,29,13,"Ozone,PM2.5",Ozone,Pomona
2023-08-23,112,23,13,"Ozone,PM2.5",Ozone,Pomona
2023-08-24,97,22,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-08-25,100,25,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-26,143,22,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-27,179,22,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-28,192,28,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-29,208,22,13,"Ozone,PM2.5",Ozone,Pomona
2023-08-30,174,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-08-31,126,25,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-09-01,72,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-09-02,54,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-09-03,56,29,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-09-04,57,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-09-05,61,23,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-09-06,93,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-09-07,164,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-09-08,129,24,13,"Ozone,PM2.5",Ozone,Pomona
2023-09-09,143,31,13,"Ozone,PM2.5",Ozone,Glendora
2023-09-10,108,24,13,"Ozone,PM2.5",Ozone,Pasadena
2023-09-11,93,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-09-12,105,27,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-09-13,80,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-09-14,87,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-09-15,74,29,13,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2023-09-16,67,23,13,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2023-09-17,57,24,13,"Ozone,PM2.5",PM2.5,Signal Hill (LBSH)
2023-09-18,90,27,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-09-19,84,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-09-20,63,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-09-21,79,30,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-09-22,92,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-09-23,119,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-09-24,122,27,13,"Ozone,PM2.5",Ozone,Glendora
2023-09-25,90,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-09-26,97,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-09-27,140,30,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-09-28,112,22,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-09-29,61,21,12,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2023-09-30,49,24,13,"Ozone,PM2.5",PM2.5,Reseda
2023-10-01,47,21,12,"Ozone,PM2.5",PM2.5,Reseda
2023-10-02,53,21,12,"Ozone,PM2.5",PM2.5,Reseda
2023-10-03,59,28,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2023-10-04,66,21,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-10-05,67,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-10-06,80,27,13,"Ozone,PM2.5",Ozone,Glendora
2023-10-07,169,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-10-08,172,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-10-09,97,30,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-10-10,60,23,13,"Ozone,PM2.5",PM2.5,Reseda
2023-10-11,55,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-10-12,64,25,13,"Ozone,PM2.5",Ozone,Glendora
2023-10-13,62,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-10-14,90,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-10-15,136,30,13,"Ozone,PM2.5",Ozone,Glendora
2023-10-16,122,24,13,"Ozone,PM2.5",Ozone,Reseda
2023-10-17,172,23,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-10-18,159,25,13,"Ozone,PM2.5",Ozone,North Hollywood (NOHO)
2023-10-19,119,23,13,"Ozone,PM2.5",Ozone,Santa Clarita
2023-10-20,133,23,13,"Ozone,PM2.5",Ozone,Glendora
2023-10-21,80,30,13,"Ozone,PM2.5",Ozone,Glendora
2023-10-22,49,24,13,"Ozone,PM2.5",PM2.5,Reseda
2023-10-23,44,24,13,"Ozone,PM2.5",PM2.5,Reseda
2023-10-24,55,27,13,"Ozone,PM2.5",PM2.5,Reseda
2023-10-25,52,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-10-26,54,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-10-27,61,31,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-10-28,62,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-10-29,60,24,13,"Ozone,PM2.5",PM2.5,Compton
2023-10-30,62,27,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-10-31,59,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-01,54,23,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-02,77,30,13,"Ozone,PM2.5",Ozone,Reseda
2023-11-03,93,24,13,"Ozone,PM2.5",Ozone,Reseda
2023-11-04,119,24,13,"Ozone,PM2.5",Ozone,Pomona
2023-11-05,164,27,13,"Ozone,PM2.5",Ozone,Glendora
2023-11-06,77,24,13,"Ozone,PM2.5",Ozone,Glendora
2023-11-07,52,23,13,"Ozone,PM2.5",PM2.5,Reseda
2023-11-08,64,30,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-09,68,22,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-10,69,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-11,82,27,13,"Ozone,PM2.5",PM2.5,Compton
2023-11-12,67,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-13,71,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-14,77,28,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-15,68,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-16,53,22,13,"Ozone,PM2.5",PM2.5,Compton
2023-11-17,61,26,13,"Ozone,PM2.5",PM2.5,Compton
2023-11-18,52,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-19,44,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-20,66,30,13,"Ozone,PM2.5",PM2.5,Compton
2023-11-21,60,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-22,52,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-23,61,27,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-24,61,23,12,"Ozone,PM2.5",PM2.5,Compton
2023-11-25,64,23,12,"Ozone,PM2.5",PM2.5,Compton
2023-11-26,59,28,12,"Ozone,PM2.5",PM2.5,Compton
2023-11-27,55,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-28,57,22,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-29,56,27,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-11-30,58,22,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-01,54,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-02,69,31,13,"Ozone,PM2.5",PM2.5,Compton
2023-12-03,91,24,13,"Ozone,PM2.5",PM2.5,Compton
2023-12-04,81,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-05,70,26,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-06,69,21,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-07,59,23,13,"Ozone,PM2.5",PM2.5,Compton
2023-12-08,68,28,13,"Ozone,PM2.5",PM2.5,Compton
2023-12-09,57,23,13,"Ozone,PM2.5",PM2.5,Compton
2023-12-10,53,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-11,67,27,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-12,75,23,12,"Ozone,PM2.5",PM2.5,Reseda
2023-12-13,75,23,12,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2023-12-14,74,29,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-15,57,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-16,61,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-17,70,26,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-18,73,23,13,"Ozone,PM2.5",PM2.5,Compton
2023-12-19,59,24,13,"Ozone,PM2.5",PM2.5,Reseda
2023-12-20,53,30,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2023-12-21,43,24,13,"Ozone,PM2.5",PM2.5,Reseda
2023-12-22,42,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-23,65,26,13,"Ozone,PM2.5",PM2.5,Compton
2023-12-24,102,23,13,"Ozone,PM2.5",PM2.5,Compton
2023-12-25,153,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-26,90,31,13,"Ozone,PM2.5",PM2.5,Compton
2023-12-27,83,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2023-12-28,86,23,13,"Ozone,PM2.5",PM2.5,Compton
2023-12-29,96,26,13,"Ozone,PM2.5",PM2.5,Pico Rivera #2
2023-12-30,60,24,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2023-12-31,87,12,9,PM2.5,PM2.5,Compton
2024-01-01,104,30,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-02,68,22,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-03,61,21,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-04,56,25,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-05,69,22,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-06,70,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-07,45,31,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-08,57,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-09,70,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-10,67,26,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-11,52,23,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-12,66,23,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-13,80,29,12,"Ozone,PM2.5",PM2.5,Compton
2024-01-14,84,23,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-15,93,23,12,"Ozone,PM2.5",PM2.5,Compton
2024-01-16,95,26,12,"Ozone,PM2.5",PM2.5,Compton
2024-01-17,86,24,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-01-18,75,23,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-01-19,75,30,13,"Ozone,PM2.5",PM2.5,Compton
2024-01-20,62,23,13,"Ozone,PM2.5",PM2.5,Reseda
2024-01-21,51,23,13,"Ozone,PM2.5",PM2.5,Reseda
2024-01-22,52,26,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-23,61,22,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-24,58,22,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-25,54,29,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-26,66,22,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-27,70,23,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-28,73,27,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-29,64,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-30,68,22,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-01-31,66,30,13,"Ozone,PM2.5",PM2.5,Compton
2024-02-01,48,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-02,53,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-03,54,25,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-04,53,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-05,44,23,13,"Ozone,PM2.5",PM2.5,Reseda
2024-02-06,55,28,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-07,59,22,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-08,53,23,12,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-09,48,26,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-10,62,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-11,62,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-12,68,31,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-13,63,23,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-14,64,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-15,62,27,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-16,66,24,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-02-17,85,24,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-02-18,58,30,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-02-19,48,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-20,41,23,12,"Ozone,PM2.5",PM2.5,Reseda
2024-02-21,49,27,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-22,55,24,13,"Ozone,PM2.5",PM2.5,Compton
2024-02-23,55,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-02-24,56,31,13,"Ozone,PM2.5",PM2.5,Compton
2024-02-25,57,24,13,"Ozone,PM2.5",PM2.5,Compton
2024-02-26,63,24,13,"Ozone,PM2.5",PM2.5,Compton
2024-02-27,63,27,13,"Ozone,PM2.5",PM2.5,Pasadena
2024-02-28,58,24,13,"Ozone,PM2.5",PM2.5,Compton
2024-02-29,55,23,13,"Ozone,PM2.5",PM2.5,Santa Clarita
2024-03-01,39,30,13,"Ozone,PM2.5",Ozone,Glendora
2024-03-02,38,24,13,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-03-03,41,24,13,"Ozone,PM2.5",PM2.5,Reseda
2024-03-04,53,27,13,"Ozone,PM2.5",PM2.5,Reseda
2024-03-05,53,23,13,"Ozone,PM2.5",PM2.5,Reseda
2024-03-06,43,23,13,"Ozone,PM2.5",PM2.5,Reseda
2024-03-07,38,29,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-03-08,53,21,13,"Ozone,PM2.5",PM2.5,Compton
2024-03-09,59,23,13,"Ozone,PM2.5",PM2.5,Compton
2024-03-10,53,26,13,"Ozone,PM2.5",PM2.5,Compton
2024-03-11,41,23,13,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-03-12,40,23,13,"Ozone,PM2.5",Ozone,Santa Clarita
2024-03-13,47,30,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-03-14,44,23,13,"Ozone,PM2.5",Ozone,Santa Clarita
2024-03-15,41,23,13,"Ozone,PM2.5",Ozone,Signal Hill (LBSH)
2024-03-16,46,27,13,"Ozone,PM2.5",Ozone,North Hollywood (NOHO)
2024-03-17,52,24,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-03-18,57,24,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-03-19,59,30,13,"Ozone,PM2.5",PM2.5,Long Beach-Route 710 Near Road
2024-03-20,84,22,13,"Ozone,PM2.5",Ozone,Santa Clarita
2024-03-21,70,24,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-03-22,70,26,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-03-23,40,24,13,"Ozone,PM2.5",Ozone,North Hollywood (NOHO)
2024-03-24,41,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2024-03-25,43,30,13,"Ozone,PM2.5",PM2.5,Compton
2024-03-26,47,24,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-03-27,64,24,13,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-03-28,53,27,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-03-29,48,24,13,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-03-30,44,24,13,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-03-31,44,31,13,"Ozone,PM2.5",Ozone,North Hollywood (NOHO)
2024-04-01,50,24,13,"Ozone,PM2.5",PM2.5,Compton
2024-04-02,52,23,13,"Ozone,PM2.5",PM2.5,Compton
2024-04-03,58,27,13,"Ozone,PM2.5",Ozone,Santa Clarita
2024-04-04,44,24,13,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-04-05,44,22,13,"Ozone,PM2.5",Ozone,Glendora
2024-04-06,47,29,13,"Ozone,PM2.5",Ozone,Glendora
2024-04-07,58,23,13,"Ozone,PM2.5",PM2.5,Compton
2024-04-08,51,23,13,"Ozone,PM2.5",PM2.5,Compton
2024-04-09,61,26,13,"Ozone,PM2.5",Ozone,Glendora
2024-04-10,87,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2024-04-11,119,22,12,"Ozone,PM2.5",Ozone,Glendora
2024-04-12,87,30,13,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-04-13,49,24,13,"Ozone,PM2.5",Ozone,Signal Hill (LBSH)
2024-04-14,48,24,13,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-04-15,71,27,13,"Ozone,PM2.5",Ozone,Glendora
2024-04-16,77,23,13,"Ozone,PM2.5",Ozone,Glendora
2024-04-17,101,22,13,"Ozone,PM2.5",Ozone,Santa Clarita
2024-04-18,90,28,13,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-04-19,67,23,13,"Ozone,PM2.5",Ozone,Glendora
2024-04-20,93,24,13,"Ozone,PM2.5",Ozone,Glendora
2024-04-21,140,27,13,"Ozone,PM2.5",Ozone,Glendora
2024-04-22,97,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
2024-04-23,54,24,13,"Ozone,PM2.5",PM2.5,Santa Clarita
2024-04-24,49,31,13,"Ozone,PM2.5",PM2.5,Santa Clarita
2024-04-25,44,24,13,"Ozone,PM2.5",PM2.5,Santa Clarita
2024-04-26,49,23,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-04-27,48,23,12,"Ozone,PM2.5",Ozone,Glendora
2024-04-28,80,23,13,"Ozone,PM2.5",Ozone,Santa Clarita
2024-04-29,74,23,13,"Ozone,PM2.5",Ozone,Glendora
2024-04-30,97,29,13,"Ozone,PM2.5",Ozone,Santa Clarita
2024-05-01,67,22,12,"Ozone,PM2.5",Ozone,Pomona
2024-05-02,97,22,12,"Ozone,PM2.5",Ozone,Santa Clarita
2024-05-03,87,24,12,"Ozone,PM2.5",Ozone,Santa Clarita
2024-05-04,58,19,10,"Ozone,PM2.5",PM2.5,Santa Clarita
2024-05-05,47,18,10,"Ozone,PM2.5",Ozone,Santa Clarita
2024-05-06,48,28,11,"Ozone,PM2.5",Ozone,Pomona
2024-05-07,84,21,12,"Ozone,PM2.5",Ozone,Santa Clarita
2024-05-08,77,20,12,"Ozone,PM2.5",Ozone,Santa Clarita
2024-05-09,67,23,12,"Ozone,PM2.5",Ozone,Pasadena
2024-05-10,74,20,11,"Ozone,PM2.5",Ozone,Pomona
2024-05-11,84,21,12,"Ozone,PM2.5",Ozone,Pomona
2024-05-12,108,29,12,"Ozone,PM2.5",Ozone,Santa Clarita
2024-05-13,97,22,12,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-05-14,90,22,12,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-05-15,74,24,12,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-05-16,74,21,12,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-05-17,58,21,11,"Ozone,PM2.5",PM2.5,Santa Clarita
2024-05-18,105,29,12,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-05-19,67,22,12,"Ozone,PM2.5",Ozone,Santa Clarita
2024-05-20,52,22,12,"Ozone,PM2.5",PM2.5,Santa Clarita
2024-05-21,74,24,11,"Ozone,PM2.5",Ozone,Santa Clarita
2024-05-22,87,22,12,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-05-23,61,21,12,"Ozone,PM2.5",Ozone,Lancaster - Fairgrounds
2024-05-24,61,31,13,"Ozone,PM2.5",PM2.5,Los Angeles-North Main Street
2024-05-25,52,24,13,"Ozone,PM2.5",PM2.5,Santa Clarita
2024-05-26,54,24,13,"Ozone,PM2.5",PM2.5,Santa Clarita
2024-05-27,87,27,13,"Ozone,PM2.5",Ozone,Santa Clarita
2024-05-28,93,24,13,"Ozone,PM2.5",Ozone,Santa Clarita
