date,t2m_mean,t2m_max,t2m_min,t2m_range,qv2m_mean,qv2m_max,u10m_mean,v10m_mean,wind_speed_mean,wind_speed_max,wind_speed_min,calm_hours,daily_aqi,dominant_pollutant,wind_dir_sin,wind_dir_cos,doy_sin,doy_cos,is_weekend,t2m_mean_lag1,t2m_mean_lag2,t2m_mean_lag3,t2m_mean_roll3,t2m_max_lag1,t2m_max_lag2,t2m_max_lag3,t2m_max_roll3,qv2m_mean_lag1,qv2m_mean_lag2,qv2m_mean_lag3,qv2m_mean_roll3,wind_speed_mean_lag1,wind_speed_mean_lag2,wind_speed_mean_lag3,wind_speed_mean_roll3,calm_hours_lag1,calm_hours_lag2,calm_hours_lag3,calm_hours_roll3,pblh_mean,pblh_min,pblh_max,pblh_night,pblh_range,t850_mean,slp_mean,tqv_mean,inversion_strength,inversion_strength_max,ventilation_index,ventilation_index_min,inversion_strength_lag1,inversion_strength_lag2,inversion_strength_lag3,inversion_strength_roll3,ventilation_index_lag1,ventilation_index_lag2,ventilation_index_lag3,ventilation_index_roll3,pblh_min_lag1,pblh_min_lag2,pblh_min_lag3,pblh_min_roll3
2019-12-22,12.450799,16.062042,10.360352,5.7016907,6.944741,8.809434,-2.0485766,3.6475296,4.4886413,7.658628,1.7365979,2,63.0,PM2.5,0.4896875924046673,-0.8718979652716942,-0.1584517749608363,0.9873667175937016,1,12.55021,11.707852,10.010816,12.236287,18.03305,19.501404,16.47879,17.86549866666667,5.347695,4.567265,4.608151,5.619900333333331,3.3241806,3.053735,2.6239884,3.6221856333333338,3.0,5.0,4.0,3.3333333333333335,360.49454,84.154106,1171.7654,476.65817,1087.6113,9.2308655,1013.63104,10.803612,-3.219933521484375,-4.216003181640627,1618.130668789383,377.7375963852013,-0.0111389169311522,-1.167214983703614,-4.164523027435303,-1.466095807373047,559.1055587899384,666.7299827048492,1021.0684548603516,947.9887367613916,63.556824,63.191875,122.408295,70.30093500000011
2019-12-23,11.66566,13.216003,10.5364685,2.679535,8.107244,9.044042,-1.7422634,2.58386,3.3490322,5.0706196,2.0310626,0,43.0,PM2.5,0.5590668682287426,-0.8291225704616331,-0.141444067687942,0.989946248902378,0,12.450799,12.55021,11.707852,12.222223,16.062042,18.03305,19.501404,15.770365000000004,6.944741,5.347695,4.567265,6.7998933333333325,4.4886413,3.3241806,3.053735,3.720618033333334,2.0,3.0,5.0,1.6666666666666667,570.33,315.0682,1045.96,633.00757,730.8917,5.491656,1010.12665,18.93776,-6.174004173431397,-6.492827951171876,1910.0535918604369,1055.1735697262875,-3.219933521484375,-0.0111389169311522,-1.167214983703614,-3.135025537282308,1618.130668789383,559.1055587899384,666.7299827048492,1362.4299398132544,84.154106,63.556824,63.191875,154.25971000000013
2019-12-24,9.984769,13.527405,7.68042,5.846985,6.419314,6.9853516,1.1053674,-0.7280442,2.389537,5.7202973,0.35981184,12,61.0,PM2.5,-0.8351295477480682,0.5500533051242462,-0.1243945048397999,0.9922328391893008,0,11.66566,12.450799,12.55021,11.367076,13.216003,16.062042,18.03305,14.268483333333338,8.107244,6.944741,5.347695,7.157099666666665,3.3490322,4.4886413,3.3241806,3.4090701666666674,0.0,2.0,3.0,4.666666666666667,684.8498,331.6955,1429.2334,830.7822,1097.5378,3.103896,1010.8399,10.864352,-6.880873097366333,-9.705475068359377,1636.4739185744018,792.598659482605,-6.174004173431397,-3.219933521484375,-0.0111389169311522,-5.424936930760701,1910.0535918604369,1618.130668789383,559.1055587899384,1721.5527264080756,315.0682,84.154106,63.556824,243.63926866666677
2019-12-25,8.572749,10.963898,6.473938,4.4899597,5.881994,6.47149,2.9568894,0.66124344,3.2673438,4.3681364,2.1874206,0,66.0,PM2.5,-0.9758957029257636,-0.2182374326531303,-0.1073081316563624,0.994225811815616,0,9.984769,11.66566,12.450799,10.074392666666666,13.527405,13.216003,16.062042,12.569102000000006,6.419314,8.107244,6.944741,6.802850666666665,2.389537,3.3490322,4.4886413,3.0019709999999997,12.0,0.0,2.0,4.0,732.32446,477.64127,1194.1997,760.4929,716.5585,1.3900744,1012.7493,11.320062,-7.182674627708435,-7.868957814453125,2392.7557934140136,1560.618228661688,-6.880873097366333,-6.174004173431397,-3.219933521484375,-6.745850632835388,1636.4739185744018,1910.0535918604369,1618.130668789383,1979.7611012829523,331.6955,315.0682,84.154106,374.80165666666676
2019-12-26,7.611347,8.857086,5.773346,3.0837402,5.987795,6.8902426,-2.475982,1.9821469,4.3403254,8.31256,1.625437,3,43.0,PM2.5,0.7806595183156563,-0.6249565716617176,-0.0901900042703451,0.99592457702866,0,8.572749,9.984769,11.66566,8.722955,10.963898,13.527405,13.216003,11.116129666666671,5.881994,6.419314,8.107244,6.096367666666666,3.2673438,2.389537,3.3490322,3.332402066666667,0.0,12.0,0.0,5.0,672.9705,478.67957,1078.6526,742.3789,599.973,1.1060041,1009.43207,13.991557,-6.505342881080628,-6.538940248046876,2920.91104149198,2077.6250762954346,-7.182674627708435,-6.880873097366333,-6.174004173431397,-6.8562968687184656,2392.7557934140136,1636.4739185744018,1910.0535918604369,2316.713584493467,477.64127,331.6955,315.0682,429.3387800000001
2019-12-27,7.2354836,12.71405,4.5502014,8.163849,4.894729,5.324094,-0.06763824,-3.5262787,3.7439897,5.0612516,1.9618897,1,73.0,PM2.5,0.019177666224703,0.999816091647946,-0.0730451882110474,0.9973286321364752,0,7.611347,8.572749,9.984769,7.806526533333334,8.857086,10.963898,13.527405,10.845011333333336,5.987795,5.881994,6.419314,5.588172666666665,4.3403254,3.2673438,2.389537,3.7838863,3.0,0.0,12.0,1.3333333333333333,618.98956,242.74403,1496.5464,792.3935,1253.8024,2.0831604,1013.0586,9.789905,-5.152323199609375,-9.07373017578125,2317.490548235626,908.831162334108,-6.505342881080628,-7.182674627708435,-6.880873097366333,-6.280113569466145,2920.91104149198,2392.7557934140136,1636.4739185744018,2543.719127713875,478.67957,477.64127,331.6955,399.68829000000005
2019-12-28,7.5262694,12.882172,3.9649963,8.917175,4.608642,5.593568,-1.2114183,-1.7142605,2.4557123,3.303145,0.8694837,6,69.0,PM2.5,0.577112977618544,0.8166643196958332,-0.0558787569053731,0.9984375616565666,1,7.2354836,7.611347,8.572749,7.4577,12.71405,8.857086,10.963898,11.484436000000004,4.894729,5.987795,5.881994,5.163721999999999,3.7439897,4.3403254,3.2673438,3.5133424666666673,1.0,3.0,0.0,3.3333333333333335,417.90195,128.7669,1099.7867,540.3899,971.01984,3.9809163,1017.31525,7.708187,-3.5453531383270267,-8.232727419921876,1026.2469514946076,316.21447671015017,-5.152323199609375,-6.505342881080628,-7.182674627708435,-5.067673073005676,2317.490548235626,2920.91104149198,2392.7557934140136,2088.2161804074062,242.74403,478.67957,477.64127,283.3968333333334
2019-12-29,7.9626794,12.14444,5.1504517,6.993988,4.6279836,5.557691,-1.6865988,0.055814087,2.047291,3.3142774,0.093036264,11,84.0,PM2.5,0.999452886134268,-0.0330745884007901,-0.0386957901765268,0.999251037438848,1,7.5262694,7.2354836,7.611347,7.574810800000001,12.882172,12.71405,8.857086,12.580220666666673,4.608642,4.894729,5.987795,4.710451533333331,2.4557123,3.7439897,4.3403254,2.7489976666666665,6.0,1.0,3.0,6.0,398.95566,232.96056,943.0652,443.79327,710.1046,4.4574623,1020.1924,13.316861,-3.505217089208984,-7.1051333593749995,816.7783279385071,476.9380497157745,-3.5453531383270267,-5.152323199609375,-6.505342881080628,-4.067631142381795,1026.2469514946076,2317.490548235626,2920.91104149198,1386.838609222915,128.7669,242.74403,478.67957,201.49049666666676
2019-12-30,8.741679,12.1059265,7.297333,4.8085938,5.355976,5.6885204,-3.6693811,-0.7760336,4.2434807,6.77897,1.3621807,4,64.0,PM2.5,0.9783594806861428,0.2069123644240256,-0.0215013727408137,0.999768818762748,0,7.9626794,7.5262694,7.2354836,8.076875933333334,12.14444,12.882172,12.71405,12.37751283333334,4.6279836,4.608642,4.894729,4.8642005333333325,2.047291,2.4557123,3.7439897,2.915494666666667,11.0,6.0,1.0,7.0,454.49716,285.79153,731.09247,454.3673,445.30093,3.194313,1016.3565,14.39461,-5.547365950683593,-7.891784654296876,1928.6499345798984,1212.7508605509004,-3.505217089208984,-3.5453531383270267,-5.152323199609375,-4.199312059406535,816.7783279385071,1026.2469514946076,2317.490548235626,1257.2250713376725,232.96056,128.7669,242.74403,215.83966333333342
2019-12-31,10.989856,16.897064,8.570038,8.327026,4.976523,6.0177584,-3.3991501,-4.0380797,5.32264,7.2307334,1.853544,1,80.0,PM2.5,0.6439873653917599,0.7650361254318516,-0.0043005927029819,0.9999907524084426,0,8.741679,7.9626794,7.5262694,9.2314048,12.1059265,12.14444,12.882172,13.715810166666673,5.355976,4.6279836,4.608642,4.986827533333333,4.2434807,2.047291,2.4557123,3.8711372333333336,4.0,11.0,6.0,5.333333333333333,527.6574,237.71428,1173.9972,637.4159,936.2829,5.9443793,1015.82697,11.699981,-5.045476670318603,-9.04336526953125,2808.530434995117,1265.2675309069823,-5.547365950683593,-3.505217089208984,-3.5453531383270267,-4.69935323673706,1928.6499345798984,816.7783279385071,1026.2469514946076,1851.3195658378424,285.79153,232.96056,128.7669,252.15545666666677
2020-01-01,11.0525055,16.646698,7.7276917,8.919006,5.429634,6.5214753,-0.2525225,-1.2240218,2.4450188,3.4310462,1.0957501,3,102.0,PM2.5,0.2020505279524959,0.9793750988023524,0.0172015754182605,0.9998520419557736,0,10.989856,8.741679,7.9626794,10.261346833333333,16.897064,12.1059265,12.14444,15.21656283333334,4.976523,5.355976,4.6279836,5.254044333333333,5.32264,4.2434807,2.047291,4.0037131666666665,1.0,4.0,11.0,2.6666666666666665,253.69556,62.90987,845.1546,350.38913,782.24475,9.434804,1016.3464,10.67551,-1.617701537292481,-6.213348390625001,620.290405462793,153.8158152166977,-5.045476670318603,-5.547365950683593,-3.505217089208984,-4.070181386098226,2808.530434995117,1928.6499345798984,816.7783279385071,1785.8235916792712,237.71428,285.79153,232.96056,195.47189333333347
2020-01-02,11.118386,17.730011,7.8140564,9.915955,6.5688667,7.1630535,0.15978841,-2.6870584,3.4206371,5.0141854,1.447779,3,75.0,PM2.5,-0.0593610803620802,0.99823657623744,0.034398060613608,0.9994082116062598,0,11.0525055,10.989856,8.741679,11.0535825,16.646698,16.897064,12.1059265,17.091257666666674,5.429634,4.976523,5.355976,5.658341233333331,2.4450188,5.32264,4.2434807,3.729431966666666,3.0,1.0,4.0,2.3333333333333335,294.14316,73.40436,963.67914,362.67825,890.2748,10.852025,1012.4868,11.437213,-0.2663609679565422,-5.521026625000001,1006.1569988256622,251.08966996915893,-1.617701537292481,-5.045476670318603,-5.547365950683593,-2.3098463918558756,620.290405462793,2808.530434995117,1928.6499345798984,1478.325946427859,62.90987,237.71428,285.79153,124.67617000000008
2020-01-03,12.903633,19.678009,9.607208,10.070801,6.077312,7.448959,-1.3897823,-1.372612,2.5899982,4.212381,1.1300712,8,88.0,PM2.5,0.7114882156265905,0.7026980283339994,0.0515843668694083,0.9986686402879996,0,11.118386,11.0525055,10.989856,11.691508166666663,17.730011,16.646698,16.897064,18.018239333333337,6.5688667,5.429634,4.976523,6.025270899999999,3.4206371,2.4450188,5.32264,2.8185513666666666,3.0,3.0,1.0,4.666666666666667,210.49553,63.450195,921.06946,290.41565,857.61926,11.962686,1019.5857,10.112777,-0.9409474149780266,-6.978271451171874,545.1830416707917,164.33589164902344,-0.2663609679565422,-1.617701537292481,-5.045476670318603,-0.9416699734090166,1006.1569988256622,620.290405462793,2808.530434995117,723.8768153197506,73.40436,62.90987,237.71428,66.58814166666676
2020-01-04,13.732265,18.003326,10.098602,7.904724,6.477934,7.5196977,0.8971146,0.086910546,0.9860762,3.0504267,0.12151495,19,104.0,PM2.5,-0.995340123263877,-0.0964263398716877,0.0687554084811394,0.9976335468520452,1,12.903633,11.118386,11.0525055,12.584761333333333,19.678009,17.730011,16.646698,18.470448666666673,6.077312,6.5688667,5.429634,6.374704233333333,2.5899982,3.4206371,2.4450188,2.332237166666667,8.0,3.0,3.0,10.0,228.65643,63.322674,880.3663,281.55774,817.0436,11.613011,1024.5831,7.6986504,-2.119253639831543,-5.539855541015626,225.47266666219485,62.44098155218429,-0.9409474149780266,-0.2663609679565422,-1.617701537292481,-1.108854007588704,545.1830416707917,1006.1569988256622,620.290405462793,592.2709023862178,63.450195,73.40436,62.90987,66.7257430000001
2020-01-05,11.785327,17.03836,8.127686,8.910675,6.0294337,7.2966166,0.5129537,-2.5534816,2.9476635,4.8258276,2.0311658,0,103.0,PM2.5,-0.1969496623742079,0.9804136017470818,0.0859061042613327,0.9963032375991964,1,13.732265,12.903633,11.118386,12.807075,18.003326,19.678009,17.730011,18.23989833333334,6.477934,6.077312,6.5688667,6.194893233333332,0.9860762,2.5899982,3.4206371,2.1745793,19.0,8.0,3.0,9.0,178.67065,62.69191,621.2087,232.17496,558.5168,11.981761,1023.8106,6.774279,0.1964339786987299,-4.022857070312501,526.6609661920166,184.7946542333908,-2.119253639831543,-0.9409474149780266,-0.2663609679565422,-0.9545890253702799,225.47266666219485,545.1830416707917,1006.1569988256622,432.4388915083359,63.322674,63.450195,73.40436,63.15492633333343
2020-01-06,12.497974,20.210968,8.728546,11.482422,4.9916534,6.479552,-2.4601536,-4.0651417,5.040993,6.817803,1.4716234,1,75.0,PM2.5,0.5177522904888155,0.8555305755457167,0.1030313790431787,0.9946781061893646,0,11.785327,13.732265,12.903633,12.671855333333331,17.03836,18.003326,19.678009,18.41755133333334,6.0294337,6.477934,6.077312,5.833007033333332,2.9476635,0.9860762,2.5899982,2.991577566666667,0.0,19.0,8.0,6.666666666666667,237.68205,62.975918,897.3542,335.3135,834.3783,11.3762665,1024.3555,4.3266954,-1.1217075205078118,-8.099029523437501,1198.1535634442598,317.4611608798485,0.1964339786987299,-2.119253639831543,-0.9409474149780266,-1.0148423938802082,526.6609661920166,225.47266666219485,545.1830416707917,650.095732099492,62.69191,63.322674,63.450195,62.99683400000009
2020-01-07,12.381032,19.14038,8.625763,10.514618,4.943934,7.4674935,-2.8380413,-2.3691525,3.9385796,5.8066792,0.27372938,5,54.0,PM2.5,0.7676731041561567,0.6408416381254034,0.1201261651823505,0.9927586335250792,0,12.497974,11.785327,13.732265,12.221444333333332,20.210968,17.03836,18.003326,18.796569333333338,4.9916534,6.0294337,6.477934,5.321673699999999,5.040993,2.9476635,0.9860762,3.9757453666666662,1.0,0.0,19.0,2.0,141.98474,63.129837,480.29724,191.67743,417.16742,13.206496,1021.0402,5.033233,0.8254642387084967,-5.38909826171875,559.2182052446777,248.64188830183716,-1.1217075205078118,0.1964339786987299,-2.119253639831543,-0.03326976770019504,1198.1535634442598,526.6609661920166,225.47266666219485,761.3442449603195,62.975918,62.69191,63.322674,62.93255500000009
2020-01-08,11.225791,14.951721,7.1119995,7.8397217,6.284144,6.9291615,1.8283544,-0.8620699,2.2620947,3.6913233,1.1351987,11,64.0,PM2.5,-0.9045005550052506,0.4264724445907303,0.1371854040566005,0.9905453876091832,0,12.381032,12.497974,11.785327,12.034932333333332,19.14038,20.210968,17.03836,18.10102300000001,4.943934,4.9916534,6.0294337,5.406577133333332,3.9385796,5.040993,2.9476635,3.747222433333334,5.0,1.0,0.0,5.666666666666667,371.43845,69.25646,1131.5592,434.73386,1062.3027,9.595509,1015.2172,6.8776813,-1.630282424560546,-1.6691892617187492,840.2289401744538,156.66467585075455,0.8254642387084967,-1.1217075205078118,0.1964339786987299,-0.642175235453287,559.2182052446777,1198.1535634442598,526.6609661920166,865.8669029544653,63.129837,62.975918,62.69191,65.12073833333342
2020-01-09,9.072673,12.442749,6.800171,5.642578,6.0797124,6.4588943,3.3143718,-1.2935451,3.6591027,7.467654,1.5361805,4,56.0,PM2.5,-0.9315650067857352,0.363574804039407,0.1542040475626894,0.988039023376751,0,11.225791,12.381032,12.497974,10.893165333333334,14.951721,19.14038,20.210968,15.511616666666669,6.284144,4.943934,4.9916534,5.769263466666665,2.2620947,3.9385796,5.040993,3.2865923333333336,11.0,5.0,1.0,6.666666666666667,600.83527,191.09332,1367.0664,628.908,1175.9731,3.9316127,1014.51434,10.474706,-5.141060269973755,-6.706298804687499,2198.517944490326,699.2300932407898,-1.630282424560546,0.8254642387084967,-1.1217075205078118,-1.981959485275268,840.2289401744538,559.2182052446777,1198.1535634442598,1199.3216966364873,69.25646,63.129837,62.975918,107.8265390000001
2020-01-10,9.116761,15.797211,5.3890686,10.408142,5.080316,6.477697,-0.3160224,-2.5599306,2.928037,4.072574,0.39633983,5,70.0,PM2.5,0.1225195382599694,0.9924661015594256,0.1711770596101998,0.985240282501282,0,9.072673,11.225791,12.381032,9.805075,12.442749,14.951721,19.14038,14.397227000000006,6.0797124,6.284144,4.943934,5.814724133333332,3.6591027,2.2620947,3.9385796,2.9497448,4.0,11.0,5.0,6.666666666666667,419.83887,127.34671,1117.4507,560.8445,990.104,5.3893294,1019.41034,8.175147,-3.7274315665588382,-8.311523744140626,1229.3037371630858,372.87587930874633,-5.141060269973755,-1.630282424560546,0.8254642387084967,-3.49959142036438,2198.517944490326,840.2289401744538,559.2182052446777,1422.6835406092898,191.09332,69.25646,63.129837,129.23216333333343
2020-01-11,9.968324,14.29068,6.875244,7.415436,5.413803,6.4410877,1.4646753,-0.26884732,1.9327999,4.338283,0.73535085,17,83.0,PM2.5,-0.983568004913328,0.1805380284339437,0.1880994176117975,0.9821499931752292,1,9.116761,9.072673,11.225791,9.385919333333334,15.797211,12.442749,14.951721,14.176880000000004,5.080316,6.0797124,6.284144,5.524610466666665,2.928037,3.6591027,2.2620947,2.839979866666667,5.0,4.0,11.0,8.666666666666666,340.98654,98.17541,982.61414,416.48798,884.4387,8.253306,1020.09503,9.495647,-1.7150176111450204,-4.605346748046875,659.0587537919708,189.75341762386552,-3.7274315665588382,-5.141060269973755,-1.630282424560546,-3.5278364825592043,1229.3037371630858,2198.517944490326,840.2289401744538,1362.2934784817958,127.34671,191.09332,69.25646,138.87181333333342
2020-01-12,8.830151,14.850433,5.172577,9.677856,5.690825,6.2205667,0.8328245,-1.6599222,2.508933,3.4319336,1.0711012,5,79.0,PM2.5,-0.4484467088953951,0.8938095710389818,0.2049661139694953,0.9787690698649216,1,9.968324,9.116761,9.072673,9.305078666666668,14.29068,15.797211,12.442749,14.97944133333334,5.413803,5.080316,6.0797124,5.394981333333333,1.9327999,2.928037,3.6591027,2.456589966666667,17.0,5.0,4.0,9.0,422.82666,218.83842,920.37274,476.02884,701.5343,7.734179,1017.0262,9.01194,-1.0959719800720222,-5.948119767578126,1060.8437609458008,549.0509453542328,-1.7150176111450204,-3.7274315665588382,-5.141060269973755,-2.179473719258627,659.0587537919708,1229.3037371630858,2198.517944490326,983.0687506336207,98.17541,127.34671,191.09332,148.1201800000001
2020-01-13,9.065511,14.139069,5.9653015,8.173767,5.7971873,6.853617,1.5696055,-0.8621085,2.0947363,3.2085006,1.33109,14,83.0,PM2.5,-0.8764927718932003,0.4814150193117934,0.2217721575564818,0.975098513039961,0,8.830151,9.968324,9.116761,9.287995333333336,14.850433,14.29068,15.797211,14.426727333333336,5.690825,5.413803,5.080316,5.6339384333333316,2.508933,1.9327999,2.928037,2.178823066666667,5.0,17.0,5.0,12.0,467.6547,203.057,1006.9414,485.07666,803.8844,7.2258058,1016.7962,9.160262,-1.8397052405700691,-5.614624419921874,979.613262556662,425.35088318858647,-1.0959719800720222,-1.7150176111450204,-3.7274315665588382,-1.550231610595704,1060.8437609458008,659.0587537919708,1229.3037371630858,899.8385924314794,218.83842,98.17541,127.34671,173.35694333333345
2020-01-14,9.173083,15.061066,5.4535217,9.607544,5.9112034,6.283565,1.4815478,-0.73961216,1.8982984,3.788112,0.52353185,14,87.0,PM2.5,-0.8947076264164736,0.4466522844811161,0.2385125751940764,0.9711394088771652,0,9.065511,8.830151,9.968324,9.022915,14.139069,14.850433,14.29068,14.68352266666667,5.7971873,5.690825,5.413803,5.799738566666665,2.0947363,2.508933,1.9327999,2.167322566666667,14.0,5.0,17.0,11.0,387.96353,208.65729,914.65906,448.63974,706.0018,9.20408,1017.5163,7.9834924,0.0309966279907225,-4.87680086328125,736.4705510936768,396.0937951949707,-1.8397052405700691,-1.0959719800720222,-1.7150176111450204,-0.9682268642171229,979.613262556662,1060.8437609458008,659.0587537919708,925.6425248653813,203.057,218.83842,98.17541,210.18423666666675
2020-01-15,9.389253,15.745941,5.1577454,10.588196,5.6820374,6.759382,0.17221397,-0.9455097,1.914967,3.083469,0.35304007,13,124.0,PM2.5,-0.1791908042749297,0.98381434003744,0.2551824131233728,0.966892928939152,0,9.173083,9.065511,8.830151,9.209282333333332,15.061066,14.139069,14.850433,14.982025333333338,5.9112034,5.7971873,5.690825,5.796809366666665,1.8982984,2.0947363,2.508933,1.9693339000000003,14.0,14.0,5.0,13.666666666666666,374.55606,194.62395,864.2376,418.87146,669.61365,9.143364,1015.77814,8.0321455,-0.2458890473632813,-5.510192708984375,717.2624960647888,372.6984361896515,0.0309966279907225,-1.8397052405700691,-1.0959719800720222,-0.6848658866475427,736.4705510936768,979.613262556662,1060.8437609458008,811.1154365717107,208.65729,203.057,218.83842,202.11274666666677
2020-01-16,9.60355,13.081818,7.1497498,5.932068,6.200352,6.6822567,0.83288366,1.9789854,2.3977213,5.7200365,0.2847694,14,92.0,PM2.5,-0.3879094231866149,-0.9216974988590496,0.2717767384711357,0.9623603298276544,0,9.389253,9.173083,9.065511,9.388628666666667,15.745941,15.061066,14.139069,14.629608333333335,5.6820374,5.9112034,5.7971873,5.931197599999998,1.914967,1.8982984,2.0947363,2.0703289,13.0,14.0,14.0,13.666666666666666,498.77518,226.34113,1068.0186,540.4351,841.6774,8.368233,1014.98486,8.091386,-1.235317272949219,-2.71902503125,1195.9238658088532,542.7029376492249,-0.2458890473632813,0.0309966279907225,-1.8397052405700691,-0.48340323077392594,717.2624960647888,736.4705510936768,979.613262556662,883.2189709891078,194.62395,208.65729,203.057,209.87412333333342
2020-01-17,9.500949,14.224274,5.830902,8.393372,5.730509,7.2511725,1.3048639,0.37321767,3.3537076,5.223917,0.30929482,4,52.0,PM2.5,-0.96144616596996,-0.2749932179921241,0.2882906407095177,0.957542952811672,0,9.60355,9.389253,9.173083,9.497917333333334,13.081818,15.745941,15.061066,14.350677666666671,6.200352,5.6820374,5.9112034,5.870966133333332,2.3977213,1.914967,1.8982984,2.5554653000000003,14.0,13.0,14.0,10.333333333333334,758.1613,381.92648,1233.7087,932.89996,851.7822,2.88208,1019.76514,9.484397,-6.618868921875,-9.086548169921874,2542.6513672200927,1280.8697491958374,-1.235317272949219,-0.2458890473632813,0.0309966279907225,-2.700025080729167,1195.9238658088532,717.2624960647888,736.4705510936768,1485.2792430312463,226.34113,194.62395,208.65729,267.6305200000001
2020-01-18,10.045627,17.46289,6.193878,11.269012,4.313278,5.4837446,-1.7567997,-2.106271,3.0136654,5.0287642,0.67464375,6,66.0,PM2.5,0.6405229550317577,0.7679390236714012,0.3047192331091634,0.9524422234305676,1,9.500949,9.60355,9.389253,9.716708666666666,14.224274,13.081818,15.745941,14.922994000000005,5.730509,6.200352,5.6820374,5.414712999999999,3.3537076,2.3977213,1.914967,2.9216981000000004,4.0,14.0,13.0,8.0,501.90027,234.30772,777.21674,529.91986,542.909,8.319382,1021.9214,8.518271,-1.726245286132812,-6.649474472656252,1512.5594735939696,706.1250807686065,-6.618868921875,-1.235317272949219,-0.2458890473632813,-3.1934771603190106,2542.6513672200927,1195.9238658088532,717.2624960647888,1750.3782355409733,381.92648,226.34113,194.62395,280.85844333333347
2020-01-19,12.407109,19.81305,8.9592285,10.853821,5.07662,7.432436,-3.0647519,-2.021493,4.0693173,6.200285,1.3548555,2,63.0,PM2.5,0.8347650065999672,0.5506063782378086,0.321057654185271,0.9470596510722284,1,10.045627,9.500949,9.60355,10.651228333333334,17.46289,14.224274,13.081818,17.166738000000006,4.313278,5.730509,6.200352,5.040135666666665,3.0136654,3.3537076,2.3977213,3.478896766666667,6.0,4.0,14.0,4.0,253.73787,63.38018,905.53265,291.97733,842.15247,12.170822,1019.60675,9.3536005,-0.2362868564453126,-7.0194403808593755,1032.5399010558242,257.91406441153794,-1.726245286132812,-6.618868921875,-1.235317272949219,-2.860467021484375,1512.5594735939696,2542.6513672200927,1195.9238658088532,1695.9169139566304,234.30772,381.92648,226.34113,226.53812666666678
2020-01-20,13.042512,16.253815,11.031464,5.222351,6.9555016,7.531182,-0.3994657,0.5616901,1.6366081,4.1637907,0.17401695,16,73.0,PM2.5,0.5795641057764864,-0.8149266514818997,0.3373010691361842,0.9413968285264122,0,12.407109,10.045627,9.500949,11.831749333333336,19.81305,17.46289,14.224274,17.84325166666667,5.07662,4.313278,5.730509,5.448466533333332,4.0693173,3.0136654,3.3537076,2.906530266666667,2.0,6.0,4.0,8.0,275.5168,63.700996,975.01227,383.27512,911.3113,10.798045,1017.7102,13.772362,-2.24446684161377,-3.5952761816406245,450.913051418869,104.25356668455277,-0.2362868564453126,-1.726245286132812,-6.618868921875,-1.4023329947306316,1032.5399010558242,1512.5594735939696,2542.6513672200927,998.6708086895559,63.38018,234.30772,381.92648,120.4629653333334
2020-01-21,11.280547,13.947845,9.448273,4.4995728,7.426388,8.022142,1.7949286,0.9368954,2.327968,3.9893956,0.9999532,11,56.0,PM2.5,-0.8865016895855897,-0.4627253552182923,0.3534446712740877,0.9354554315134164,0,13.042512,12.407109,10.045627,12.243389333333331,16.253815,19.81305,17.46289,16.671570000000006,6.9555016,5.07662,4.313278,6.486169866666665,1.6366081,4.0693173,3.0136654,2.677964466666667,16.0,2.0,6.0,9.666666666666666,546.8933,253.88672,1113.8784,596.5492,859.9917,5.104055,1018.6362,16.995285,-6.176492072174073,-6.435271757812499,1273.150126367187,591.040156875,-2.24446684161377,-0.2362868564453126,-1.726245286132812,-2.8857485900777182,450.913051418869,1032.5399010558242,1512.5594735939696,918.8676929472949,63.700996,63.38018,234.30772,126.98929866666674
2020-01-22,11.25117,16.684753,8.376099,8.308655,7.158192,7.7943983,1.5842549,-0.49083272,1.802804,3.1857688,0.50962657,14,64.0,PM2.5,-0.955206078498238,0.2959414597517862,0.3694836834473831,0.9292372181882051,0,11.280547,13.042512,12.407109,11.858076333333337,13.947845,16.253815,19.81305,15.62880433333334,7.426388,6.9555016,5.07662,7.180027199999999,2.327968,1.6366081,4.0693173,1.9224600333333337,11.0,16.0,2.0,13.666666666666666,474.31787,209.39412,1171.218,581.7282,961.8239,7.100399,1020.25726,19.26006,-4.150770982666016,-8.037078439453126,855.1021552792969,377.49655578326417,-6.176492072174073,-2.24446684161377,-0.2362868564453126,-4.190576632151286,1273.150126367187,450.913051418869,1032.5399010558242,859.7217776884526,253.88672,63.700996,63.38018,175.66061200000004
2020-01-23,13.075589,20.30191,9.403015,10.898895,7.0969944,8.281043,-0.12480094,-1.7981586,2.1669629,3.1069229,1.0500054,9,63.0,PM2.5,0.0692382917707119,0.997600149835932,0.3854133594543256,0.9227440286201428,0,11.25117,11.280547,13.042512,11.869101999999998,16.684753,13.947845,16.253815,16.978169333333337,7.158192,7.426388,6.9555016,7.227191466666665,1.802804,2.327968,1.6366081,2.099244966666667,14.0,11.0,16.0,11.333333333333334,341.21515,63.274937,1315.2031,467.25003,1251.9282,11.019992,1019.6502,13.719208,-2.055597125305177,-7.9767452050781245,739.4005686401429,137.11444027679636,-4.150770982666016,-6.176492072174073,-2.24446684161377,-4.127620060048422,855.1021552792969,1273.150126367187,450.913051418869,955.8842834288771,209.39412,253.88672,63.700996,175.51859233333337
