"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/24/2021","AQS","180190008","1","0.034","ppm","31","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"12/25/2021","AQS","180190008","1","0.032","ppm","30","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"12/26/2021","AQS","180190008","1","0.027","ppm","25","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"12/27/2021","AQS","180190008","1","0.028","ppm","26","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"12/28/2021","AQS","180190008","1","0.031","ppm","29","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"12/29/2021","AQS","180190008","1","0.027","ppm","25","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"12/30/2021","AQS","180190008","1","0.011","ppm","10","Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","019","Clark","38.3938222909186","-85.66411754"
"01/01/2021","AQS","180431004","1","0.021","ppm","19","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/02/2021","AQS","180431004","1","0.014","ppm","13","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/03/2021","AQS","180431004","1","0.019","ppm","18","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/04/2021","AQS","180431004","1","0.011","ppm","10","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/05/2021","AQS","180431004","1","0.027","ppm","25","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/06/2021","AQS","180431004","1","0.024","ppm","22","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/07/2021","AQS","180431004","1","0.028","ppm","26","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/08/2021","AQS","180431004","1","0.026","ppm","24","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/09/2021","AQS","180431004","1","0.025","ppm","23","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/10/2021","AQS","180431004","1","0.025","ppm","23","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/11/2021","AQS","180431004","1","0.026","ppm","24","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/12/2021","AQS","180431004","1","0.022","ppm","20","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/13/2021","AQS","180431004","1","0.031","ppm","29","New Albany- Green Valley Elem. Sch.","13","76.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/14/2021","AQS","180431004","1","0.026","ppm","24","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/15/2021","AQS","180431004","1","0.032","ppm","30","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/16/2021","AQS","180431004","1","0.023","ppm","21","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/17/2021","AQS","180431004","1","0.023","ppm","21","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/18/2021","AQS","180431004","1","0.024","ppm","22","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/19/2021","AQS","180431004","1","0.032","ppm","30","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/20/2021","AQS","180431004","1","0.03","ppm","28","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/21/2021","AQS","180431004","1","0.029","ppm","27","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/22/2021","AQS","180431004","1","0.032","ppm","30","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/23/2021","AQS","180431004","1","0.031","ppm","29","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/24/2021","AQS","180431004","1","0.015","ppm","14","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/25/2021","AQS","180431004","1","0.009","ppm","8","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/26/2021","AQS","180431004","1","0.029","ppm","27","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/27/2021","AQS","180431004","1","0.026","ppm","24","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/28/2021","AQS","180431004","1","0.032","ppm","30","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"01/29/2021","AQS","180431004","1","0.023","ppm","21","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/01/2021","AQS","180431004","1","0.038","ppm","35","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/02/2021","AQS","180431004","1","0.038","ppm","35","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/03/2021","AQS","180431004","1","0.038","ppm","35","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/04/2021","AQS","180431004","1","0.025","ppm","23","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/05/2021","AQS","180431004","1","0.032","ppm","30","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/06/2021","AQS","180431004","1","0.032","ppm","30","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/07/2021","AQS","180431004","1","0.037","ppm","34","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/08/2021","AQS","180431004","1","0.021","ppm","19","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/09/2021","AQS","180431004","1","0.031","ppm","29","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/10/2021","AQS","180431004","1","0.034","ppm","31","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/11/2021","AQS","180431004","1","0.034","ppm","31","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/12/2021","AQS","180431004","1","0.041","ppm","38","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/13/2021","AQS","180431004","1","0.035","ppm","32","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/14/2021","AQS","180431004","1","0.033","ppm","31","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/15/2021","AQS","180431004","1","0.03","ppm","28","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/16/2021","AQS","180431004","1","0.026","ppm","24","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/17/2021","AQS","180431004","1","0.032","ppm","30","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/18/2021","AQS","180431004","1","0.04","ppm","37","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/19/2021","AQS","180431004","1","0.046","ppm","43","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/20/2021","AQS","180431004","1","0.042","ppm","39","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/21/2021","AQS","180431004","1","0.04","ppm","37","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/22/2021","AQS","180431004","1","0.043","ppm","40","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/23/2021","AQS","180431004","1","0.042","ppm","39","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/24/2021","AQS","180431004","1","0.047","ppm","44","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/25/2021","AQS","180431004","1","0.041","ppm","38","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/26/2021","AQS","180431004","1","0.033","ppm","31","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/27/2021","AQS","180431004","1","0.03","ppm","28","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"02/28/2021","AQS","180431004","1","0.031","ppm","29","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
"03/01/2021","AQS","180431004","1","0.036","ppm","33","New Albany- Green Valley Elem. Sch.","17","100.0000","44201","Ozone","047","31140","Louisville/Jefferson County, KY-IN","18","Indiana","043","Floyd","38.307030495918","-85.83297375"
